date,Location,Layer,Variable,Value
11/20/2014,tablas,0,Velv,-188.8928571
11/20/2014,tablas,1,Temp,11.90102041
11/20/2014,tablas,1,Sal,14857.46939
11/20/2014,tablas,1,Velu,-0.775510204
11/20/2014,tablas,1,Velv,-5.285714286
11/20/2014,surigao,0,Temp,28.73613095
11/20/2014,surigao,0,Sal,14060.33333
11/20/2014,surigao,0,Velu,-242.7797619
11/20/2014,surigao,0,Velv,-97.63095238
11/20/2014,surigao,1,Temp,8.08252381
11/20/2014,surigao,1,Sal,14130.7381
11/20/2014,surigao,1,Velu,-0.071428571
11/20/2014,surigao,1,Velv,0.678571429
11/20/2014,Mindoro,0,Temp,29.28982993
11/20/2014,Mindoro,0,Sal,13615.87755
11/20/2014,Mindoro,0,Velu,153.2993197
11/20/2014,Mindoro,0,Velv,-228.8027211
11/20/2014,Mindoro,1,Temp,8.328571429
11/20/2014,Mindoro,1,Sal,14858.79365
11/20/2014,Mindoro,1,Velu,8.857142857
11/20/2014,Mindoro,1,Velv,-2.365079365
3/29/2015,Visayan,0,Temp,27.44850833
3/29/2015,Visayan,0,Sal,14499.83333
3/29/2015,Visayan,0,Velu,-132.5833333
3/29/2015,Visayan,0,Velv,3.316666667
3/29/2015,southsibuyan,0,Temp,27.519175
3/29/2015,southsibuyan,0,Sal,14421.95833
3/29/2015,southsibuyan,0,Velu,-138.6
3/29/2015,southsibuyan,0,Velv,6.558333333
3/29/2015,southsibuyan,1,Temp,14.45293939
3/29/2015,southsibuyan,1,Sal,16360.28788
3/29/2015,southsibuyan,1,Velu,-0.893939394
3/29/2015,southsibuyan,1,Velv,-2.833333333
3/29/2015,sibuyan,0,Temp,27.37886667
3/29/2015,sibuyan,0,Sal,14431.125
3/29/2015,sibuyan,0,Velu,-157.925
3/29/2015,sibuyan,0,Velv,27.94166667
3/29/2015,sibuyan,1,Temp,11.25012121
3/29/2015,sibuyan,1,Sal,15361.83333
3/29/2015,sibuyan,1,Velu,-0.348484848
3/29/2015,sibuyan,1,Velv,-1.53030303
3/29/2015,tablas,0,Temp,27.270575
3/29/2015,tablas,0,Sal,14366.70833
3/29/2015,tablas,0,Velu,-101.4666667
3/29/2015,tablas,0,Velv,-209.8416667
3/29/2015,tablas,1,Temp,11.79838095
3/29/2015,tablas,1,Sal,14790.85714
3/29/2015,tablas,1,Velu,0.202380952
3/29/2015,tablas,1,Velv,13.08333333
3/29/2015,surigao,0,Temp,27.78705556
3/29/2015,surigao,0,Sal,14582.16667
3/29/2015,surigao,0,Velu,-481.1875
3/29/2015,surigao,0,Velv,-151.7708333
3/29/2015,surigao,1,Temp,11.72141667
3/29/2015,surigao,1,Sal,14867.68056
3/29/2015,surigao,1,Velu,-3.083333333
3/29/2015,surigao,1,Velv,-4.097222222
3/29/2015,Mindoro,0,Temp,28.0012381
3/29/2015,Mindoro,0,Sal,13853.57143
3/29/2015,Mindoro,0,Velu,-27.45238095
3/29/2015,Mindoro,0,Velv,-59.34126984
3/29/2015,Mindoro,1,Temp,8.933851852
3/29/2015,Mindoro,1,Sal,14955.2037
3/29/2015,Mindoro,1,Velu,-4.148148148
3/29/2015,Mindoro,1,Velv,-2.185185185
10/20/2018,Visayan,0,Temp,29.82012679
10/20/2018,Visayan,0,Sal,14138.48571
10/20/2018,Visayan,0,Velu,-102.8625
10/20/2018,Visayan,0,Velv,73.38303571
10/20/2018,southsibuyan,0,Temp,29.62181607
10/20/2018,southsibuyan,0,Sal,13840.95446
10/20/2018,southsibuyan,0,Velu,-104.3098214
10/20/2018,southsibuyan,0,Velv,26.16964286
10/20/2018,southsibuyan,1,Temp,10.41823963
10/20/2018,southsibuyan,1,Sal,14630.04337
10/20/2018,southsibuyan,1,Velu,0.958140544
10/20/2018,southsibuyan,1,Velv,0.442958357
10/20/2018,sibuyan,0,Temp,29.87734911
10/20/2018,sibuyan,0,Sal,13871.44821
10/20/2018,sibuyan,0,Velu,-110.4383929
10/20/2018,sibuyan,0,Velv,47.85982143
10/20/2018,sibuyan,1,Temp,8.773012084
10/20/2018,sibuyan,1,Sal,14635.06343
10/20/2018,sibuyan,1,Velu,0.213919414
10/20/2018,sibuyan,1,Velv,-0.969230769
10/20/2018,tablas,0,Temp,29.5202875
10/20/2018,tablas,0,Sal,13767.16964
10/20/2018,tablas,0,Velu,-101.125
10/20/2018,tablas,0,Velv,-98.35267857
10/20/2018,tablas,1,Temp,10.75295964
10/20/2018,tablas,1,Sal,14484.4915
10/20/2018,tablas,1,Velu,1.261370574
10/20/2018,tablas,1,Velv,12.64003358
10/20/2018,surigao,0,Temp,29.46616443
10/20/2018,surigao,0,Sal,14093.75818
10/20/2018,surigao,0,Velu,-219.4412202
10/20/2018,surigao,0,Velv,-94.74776786
10/20/2018,surigao,1,Temp,8.353851502
10/20/2018,surigao,1,Sal,14359.65019
10/20/2018,surigao,1,Velu,-2.744123932
10/20/2018,surigao,1,Velv,2.630570818
10/20/2018,Mindoro,0,Temp,30.22438095
10/20/2018,Mindoro,0,Sal,13340.46259
10/20/2018,Mindoro,0,Velu,-53.68962585
10/20/2018,Mindoro,0,Velv,-86.15391156
10/20/2018,Mindoro,1,Temp,7.612894052
10/20/2018,Mindoro,1,Sal,14771.97116
10/20/2018,Mindoro,1,Velu,-3.254120879
10/20/2018,Mindoro,1,Velv,-4.534965035
5/20/2021,Visayan,0,Temp,29.04556696
5/20/2021,Visayan,0,Sal,14327.99911
5/20/2021,Visayan,0,Velu,-192.9651786
5/20/2021,Visayan,0,Velv,102.0482143
5/20/2021,southsibuyan,0,Temp,28.98085089
5/20/2021,southsibuyan,0,Sal,14137.99464
5/20/2021,southsibuyan,0,Velu,-129.6883929
5/20/2021,southsibuyan,0,Velv,75.44107143
5/20/2021,southsibuyan,1,Temp,9.535653195
5/20/2021,southsibuyan,1,Sal,14493.20301
5/20/2021,southsibuyan,1,Velu,-0.283834586
5/20/2021,southsibuyan,1,Velv,0.27537594
5/20/2021,sibuyan,0,Temp,29.29693304
5/20/2021,sibuyan,0,Sal,14233.6
5/20/2021,sibuyan,0,Velu,-194.2267857
5/20/2021,sibuyan,0,Velv,84.77767857
5/20/2021,sibuyan,1,Temp,7.29265377
5/20/2021,sibuyan,1,Sal,14349.42063
5/20/2021,sibuyan,1,Velu,-0.053571429
5/20/2021,sibuyan,1,Velv,0.204365079
5/20/2021,tablas,0,Temp,29.33231518
5/20/2021,tablas,0,Sal,14054.66429
5/20/2021,tablas,0,Velu,-97.04553571
5/20/2021,tablas,0,Velv,-37.43660714
5/20/2021,tablas,1,Temp,11.81084774
5/20/2021,tablas,1,Sal,14695.0282
5/20/2021,tablas,1,Velu,4.177631579
5/20/2021,tablas,1,Velv,32.03383459
5/20/2021,surigao,0,Temp,28.68700744
5/20/2021,surigao,0,Sal,14258.71652
5/20/2021,surigao,0,Velu,-386.2872024
5/20/2021,surigao,0,Velv,-122.7678571
5/20/2021,surigao,1,Temp,9.941508403
5/20/2021,surigao,1,Sal,14478.58718
5/20/2021,surigao,1,Velu,-25.49789916
5/20/2021,surigao,1,Velv,4.168067227
5/20/2021,Mindoro,0,Temp,29.74996684
5/20/2021,Mindoro,0,Sal,13896.32398
5/20/2021,Mindoro,0,Velu,-202.6836735
5/20/2021,Mindoro,0,Velv,34.66581633
5/20/2021,Mindoro,1,Temp,6.283560268
5/20/2021,Mindoro,1,Sal,14457.23214
5/20/2021,Mindoro,1,Velu,2.524553571
5/20/2021,Mindoro,1,Velv,4.75
4/30/2013,Visayan,0,Temp,29.38106429
4/30/2013,Visayan,0,Sal,14310.36429
4/30/2013,Visayan,0,Velu,-91.45
4/30/2013,Visayan,0,Velv,75.87142857
4/30/2013,southsibuyan,0,Temp,30.04352143
4/30/2013,southsibuyan,0,Sal,14535.28571
4/30/2013,southsibuyan,0,Velu,-104.4928571
4/30/2013,southsibuyan,0,Velv,30.08571429
4/30/2013,southsibuyan,1,Temp,10.37836364
4/30/2013,southsibuyan,1,Sal,15123.80519
4/30/2013,southsibuyan,1,Velu,-5.792207792
4/30/2013,southsibuyan,1,Velv,-0.974025974
4/30/2013,sibuyan,0,Temp,30.11956429
4/30/2013,sibuyan,0,Sal,14463.93571
4/30/2013,sibuyan,0,Velu,-101.1214286
4/30/2013,sibuyan,0,Velv,43.43571429
4/30/2013,sibuyan,1,Temp,10.137
4/30/2013,sibuyan,1,Sal,14841.2987
4/30/2013,sibuyan,1,Velu,-3.103896104
4/30/2013,sibuyan,1,Velv,-3.883116883
4/30/2013,tablas,0,Temp,29.6389
4/30/2013,tablas,0,Sal,14370.6
4/30/2013,tablas,0,Velu,-125.0071429
4/30/2013,tablas,0,Velv,-106.9357143
4/30/2013,tablas,1,Temp,12.53820408
4/30/2013,tablas,1,Sal,15153.06122
4/30/2013,tablas,1,Velu,-0.581632653
4/30/2013,tablas,1,Velv,1.612244898
4/30/2013,surigao,0,Temp,28.8103631
4/30/2013,surigao,0,Sal,14378
4/30/2013,surigao,0,Velu,-440.1964286
4/30/2013,surigao,0,Velv,-204.7619048
4/30/2013,surigao,1,Temp,11.88157143
4/30/2013,surigao,1,Sal,14837.80952
4/30/2013,surigao,1,Velu,14.66666667
4/30/2013,surigao,1,Velv,-8.738095238
4/30/2013,Mindoro,0,Temp,30.01866667
4/30/2013,Mindoro,0,Sal,14252.95918
4/30/2013,Mindoro,0,Velu,-196.2993197
4/30/2013,Mindoro,0,Velv,178.2993197
4/30/2013,Mindoro,1,Temp,8.015619048
4/30/2013,Mindoro,1,Sal,14838.53968
4/30/2013,Mindoro,1,Velu,2.698412698
4/30/2013,Mindoro,1,Velv,-14.9047619
8/30/2021,Visayan,0,Temp,30.24314732
8/30/2021,Visayan,0,Sal,14075.35536
8/30/2021,Visayan,0,Velu,-103.9651786
8/30/2021,Visayan,0,Velv,97.06696429
8/30/2021,southsibuyan,0,Temp,29.41959911
8/30/2021,southsibuyan,0,Sal,13781.04464
8/30/2021,southsibuyan,0,Velu,-101.5866071
8/30/2021,southsibuyan,0,Velv,57.11875
8/30/2021,southsibuyan,1,Temp,9.668817669
8/30/2021,southsibuyan,1,Sal,14529.14004
8/30/2021,southsibuyan,1,Velu,0.578007519
8/30/2021,southsibuyan,1,Velv,-0.186090226
8/30/2021,sibuyan,0,Temp,29.91865536
8/30/2021,sibuyan,0,Sal,13876.08571
8/30/2021,sibuyan,0,Velu,-130.46875
8/30/2021,sibuyan,0,Velv,55.04285714
8/30/2021,sibuyan,1,Temp,7.382720238
8/30/2021,sibuyan,1,Sal,14421.83433
8/30/2021,sibuyan,1,Velu,-2.462301587
8/30/2021,sibuyan,1,Velv,0.47718254
8/30/2021,tablas,0,Temp,29.47587143
8/30/2021,tablas,0,Sal,13569.56429
8/30/2021,tablas,0,Velu,-59.68125
8/30/2021,tablas,0,Velv,-7.511607143
8/30/2021,tablas,1,Temp,11.42288064
8/30/2021,tablas,1,Sal,14569.79041
8/30/2021,tablas,1,Velu,2.564849624
8/30/2021,tablas,1,Velv,29.54605263
8/30/2021,surigao,0,Temp,29.58230952
8/30/2021,surigao,0,Sal,14182.71949
8/30/2021,surigao,0,Velu,-390.6078869
8/30/2021,surigao,0,Velv,-190.265625
8/30/2021,surigao,1,Temp,9.680361345
8/30/2021,surigao,1,Sal,14483.09874
8/30/2021,surigao,1,Velu,-26.96323529
8/30/2021,surigao,1,Velv,7.635504202
8/30/2021,Mindoro,0,Temp,29.40789116
8/30/2021,Mindoro,0,Sal,13521.59354
8/30/2021,Mindoro,0,Velu,-229.0926871
8/30/2021,Mindoro,0,Velv,268.6113946
8/30/2021,Mindoro,1,Temp,6.176243304
8/30/2021,Mindoro,1,Sal,14462.42188
8/30/2021,Mindoro,1,Velu,-4.515625
8/30/2021,Mindoro,1,Velv,0.799107143
8/1/2019,Visayan,0,Temp,29.49636607
8/1/2019,Visayan,0,Sal,14092.6
8/1/2019,Visayan,0,Velu,45.06875
8/1/2019,Visayan,0,Velv,74.88571429
8/1/2019,southsibuyan,0,Temp,28.94700804
8/1/2019,southsibuyan,0,Sal,14049.57679
8/1/2019,southsibuyan,0,Velu,56.37589286
8/1/2019,southsibuyan,0,Velv,62.94553571
8/1/2019,southsibuyan,1,Temp,10.31188534
8/1/2019,southsibuyan,1,Sal,14590.59492
8/1/2019,southsibuyan,1,Velu,-0.835526316
8/1/2019,southsibuyan,1,Velv,0.613721805
8/1/2019,sibuyan,0,Temp,28.89867857
8/1/2019,sibuyan,0,Sal,14085.71161
8/1/2019,sibuyan,0,Velu,82.74910714
8/1/2019,sibuyan,0,Velv,63.64553571
8/1/2019,sibuyan,1,Temp,8.753290675
8/1/2019,sibuyan,1,Sal,14632.80754
8/1/2019,sibuyan,1,Velu,0.033730159
8/1/2019,sibuyan,1,Velv,0.143849206
8/1/2019,tablas,0,Temp,28.93856964
8/1/2019,tablas,0,Sal,13939.29375
8/1/2019,tablas,0,Velu,39.35625
8/1/2019,tablas,0,Velv,-8.554464286
8/1/2019,tablas,1,Temp,10.88658177
8/1/2019,tablas,1,Sal,14490.82049
8/1/2019,tablas,1,Velu,3.236842105
8/1/2019,tablas,1,Velv,17.83176692
8/1/2019,surigao,0,Temp,29.2150253
8/1/2019,surigao,0,Sal,14194.86086
8/1/2019,surigao,0,Velu,-97.92113095
8/1/2019,surigao,0,Velv,-240.639881
8/1/2019,surigao,1,Temp,9.702169118
8/1/2019,surigao,1,Sal,14462.59874
8/1/2019,surigao,1,Velu,-26.18277311
8/1/2019,surigao,1,Velv,4.06197479
8/1/2019,Mindoro,0,Temp,29.15709014
8/1/2019,Mindoro,0,Sal,13615.52296
8/1/2019,Mindoro,0,Velu,95.75765306
8/1/2019,Mindoro,0,Velv,53.22108844
8/1/2019,Mindoro,1,Temp,6.493877232
8/1/2019,Mindoro,1,Sal,14484.09375
8/1/2019,Mindoro,1,Velu,-2.587053571
8/1/2019,Mindoro,1,Velv,-1.310267857
1/7/2016,Visayan,0,Temp,26.90409286
1/7/2016,Visayan,0,Sal,14452.05714
1/7/2016,Visayan,0,Velu,-131.4428571
1/7/2016,Visayan,0,Velv,10.92857143
1/7/2016,southsibuyan,0,Temp,27.40418571
1/7/2016,southsibuyan,0,Sal,14602.04286
1/7/2016,southsibuyan,0,Velu,-126.2857143
1/7/2016,southsibuyan,0,Velv,54.27857143
1/7/2016,southsibuyan,1,Temp,15.77868831
1/7/2016,southsibuyan,1,Sal,16824.67532
1/7/2016,southsibuyan,1,Velu,-3.675324675
1/7/2016,southsibuyan,1,Velv,0.662337662
1/7/2016,sibuyan,0,Temp,27.29112143
1/7/2016,sibuyan,0,Sal,14534.83571
1/7/2016,sibuyan,0,Velu,-125.8142857
1/7/2016,sibuyan,0,Velv,19.71428571
1/7/2016,sibuyan,1,Temp,12.39264935
1/7/2016,sibuyan,1,Sal,15778.74026
1/7/2016,sibuyan,1,Velu,0.194805195
1/7/2016,sibuyan,1,Velv,1.623376623
1/7/2016,tablas,0,Temp,27.29732143
1/7/2016,tablas,0,Sal,14523.67857
1/7/2016,tablas,0,Velu,-101.0928571
1/7/2016,tablas,0,Velv,-182.6
1/7/2016,tablas,1,Temp,11.43841837
1/7/2016,tablas,1,Sal,14820.44898
1/7/2016,tablas,1,Velu,-0.846938776
1/7/2016,tablas,1,Velv,-1.112244898
1/7/2016,surigao,0,Temp,27.65775595
1/7/2016,surigao,0,Sal,14583.28571
1/7/2016,surigao,0,Velu,-268.1130952
1/7/2016,surigao,0,Velv,-83.28571429
1/7/2016,surigao,1,Temp,9.179714286
1/7/2016,surigao,1,Sal,14426.58333
1/7/2016,surigao,1,Velu,3.392857143
1/7/2016,surigao,1,Velv,3.738095238
1/7/2016,Mindoro,0,Temp,28.09544218
1/7/2016,Mindoro,0,Sal,13772.73469
1/7/2016,Mindoro,0,Velu,117.292517
1/7/2016,Mindoro,0,Velv,-167.1564626
1/7/2016,Mindoro,1,Temp,8.538777778
1/7/2016,Mindoro,1,Sal,14924.90476
1/7/2016,Mindoro,1,Velu,2.396825397
1/7/2016,Mindoro,1,Velv,-1.746031746
3/2/2015,Visayan,0,Temp,26.80057143
3/2/2015,Visayan,0,Sal,14390.49286
3/2/2015,Visayan,0,Velu,-113.7142857
3/2/2015,Visayan,0,Velv,-6.271428571
3/2/2015,southsibuyan,0,Temp,26.80265
3/2/2015,southsibuyan,0,Sal,14306.96429
3/2/2015,southsibuyan,0,Velu,-167.3928571
3/2/2015,southsibuyan,0,Velv,-15.39285714
3/2/2015,southsibuyan,1,Temp,14.17566234
3/2/2015,southsibuyan,1,Sal,16265.72727
3/2/2015,southsibuyan,1,Velu,-2.324675325
3/2/2015,southsibuyan,1,Velv,-1.077922078
3/2/2015,sibuyan,0,Temp,26.85044286
3/2/2015,sibuyan,0,Sal,14314.67143
3/2/2015,sibuyan,0,Velu,-79.24285714
3/2/2015,sibuyan,0,Velv,-2.714285714
3/2/2015,sibuyan,1,Temp,11.15080519
3/2/2015,sibuyan,1,Sal,15328.93506
3/2/2015,sibuyan,1,Velu,-2.896103896
3/2/2015,sibuyan,1,Velv,0.974025974
3/2/2015,tablas,0,Temp,26.50832143
3/2/2015,tablas,0,Sal,14205.77143
3/2/2015,tablas,0,Velu,-91.7
3/2/2015,tablas,0,Velv,-244.2071429
3/2/2015,tablas,1,Temp,11.92990816
3/2/2015,tablas,1,Sal,14889.37755
3/2/2015,tablas,1,Velu,-2.071428571
3/2/2015,tablas,1,Velv,1.214285714
3/2/2015,surigao,0,Temp,27.15508929
3/2/2015,surigao,0,Sal,14494.66071
3/2/2015,surigao,0,Velu,-340.8571429
3/2/2015,surigao,0,Velv,-164.2083333
3/2/2015,surigao,1,Temp,11.57147619
3/2/2015,surigao,1,Sal,14797.88095
3/2/2015,surigao,1,Velu,-7.607142857
3/2/2015,surigao,1,Velv,-5.571428571
3/2/2015,Mindoro,0,Temp,27.70331293
3/2/2015,Mindoro,0,Sal,13769.06803
3/2/2015,Mindoro,0,Velu,14.71428571
3/2/2015,Mindoro,0,Velv,-36.10884354
3/2/2015,Mindoro,1,Temp,8.424126984
3/2/2015,Mindoro,1,Sal,14880.79365
3/2/2015,Mindoro,1,Velu,3.380952381
3/2/2015,Mindoro,1,Velv,-5.888888889
10/21/2019,Visayan,0,Temp,29.32080536
10/21/2019,Visayan,0,Sal,14188.24196
10/21/2019,Visayan,0,Velu,-144.25625
10/21/2019,Visayan,0,Velv,58.30178571
10/21/2019,southsibuyan,0,Temp,28.98722768
10/21/2019,southsibuyan,0,Sal,13738.67411
10/21/2019,southsibuyan,0,Velu,-126.6151786
10/21/2019,southsibuyan,0,Velv,41.08125
10/21/2019,southsibuyan,1,Temp,10.21027162
10/21/2019,southsibuyan,1,Sal,14609.78947
10/21/2019,southsibuyan,1,Velu,0.889097744
10/21/2019,southsibuyan,1,Velv,-0.028195489
10/21/2019,sibuyan,0,Temp,29.34685268
10/21/2019,sibuyan,0,Sal,13911.66696
10/21/2019,sibuyan,0,Velu,-148.6071429
10/21/2019,sibuyan,0,Velv,14.13482143
10/21/2019,sibuyan,1,Temp,8.626137897
10/21/2019,sibuyan,1,Sal,14611.8869
10/21/2019,sibuyan,1,Velu,1.864087302
10/21/2019,sibuyan,1,Velv,-0.177579365
10/21/2019,tablas,0,Temp,28.86102946
10/21/2019,tablas,0,Sal,13803.59018
10/21/2019,tablas,0,Velu,-111.1241071
10/21/2019,tablas,0,Velv,-96.88928571
10/21/2019,tablas,1,Temp,11.67537688
10/21/2019,tablas,1,Sal,14663.22086
10/21/2019,tablas,1,Velu,0.431390977
10/21/2019,tablas,1,Velv,-10.0112782
10/21/2019,surigao,0,Temp,29.31813542
10/21/2019,surigao,0,Sal,14171.625
10/21/2019,surigao,0,Velu,-258.0662202
10/21/2019,surigao,0,Velv,-117.5729167
10/21/2019,surigao,1,Temp,9.837226891
10/21/2019,surigao,1,Sal,14491.41176
10/21/2019,surigao,1,Velu,-25.61659664
10/21/2019,surigao,1,Velv,3.787815126
10/21/2019,Mindoro,0,Temp,29.70830272
10/21/2019,Mindoro,0,Sal,13393.4949
10/21/2019,Mindoro,0,Velu,-154.8707483
10/21/2019,Mindoro,0,Velv,3.450680272
10/21/2019,Mindoro,1,Temp,6.440683036
10/21/2019,Mindoro,1,Sal,14494.875
10/21/2019,Mindoro,1,Velu,12.19642857
10/21/2019,Mindoro,1,Velv,6.037946429
1/18/2021,Visayan,0,Temp,28.110825
1/18/2021,Visayan,0,Sal,14355.06964
1/18/2021,Visayan,0,Velu,-165.5125
1/18/2021,Visayan,0,Velv,42.56428571
1/18/2021,southsibuyan,0,Temp,27.20022768
1/18/2021,southsibuyan,0,Sal,14030.59554
1/18/2021,southsibuyan,0,Velu,-95.51964286
1/18/2021,southsibuyan,0,Velv,-5.392857143
1/18/2021,southsibuyan,1,Temp,9.596972744
1/18/2021,southsibuyan,1,Sal,14509.38346
1/18/2021,southsibuyan,1,Velu,-0.159774436
1/18/2021,southsibuyan,1,Velv,-1.539473684
1/18/2021,sibuyan,0,Temp,27.21458125
1/18/2021,sibuyan,0,Sal,14255.58661
1/18/2021,sibuyan,0,Velu,-179.0348214
1/18/2021,sibuyan,0,Velv,-67.525
1/18/2021,sibuyan,1,Temp,7.51318254
1/18/2021,sibuyan,1,Sal,14382.3125
1/18/2021,sibuyan,1,Velu,-0.012896825
1/18/2021,sibuyan,1,Velv,-0.300595238
1/18/2021,tablas,0,Temp,26.83517768
1/18/2021,tablas,0,Sal,14120.4125
1/18/2021,tablas,0,Velu,-107.725
1/18/2021,tablas,0,Velv,-178.30625
1/18/2021,tablas,1,Temp,11.71825846
1/18/2021,tablas,1,Sal,14666.97368
1/18/2021,tablas,1,Velu,-0.133458647
1/18/2021,tablas,1,Velv,-1.641917293
1/18/2021,surigao,0,Temp,28.01461235
1/18/2021,surigao,0,Sal,14161.74033
1/18/2021,surigao,0,Velu,-402.4159226
1/18/2021,surigao,0,Velv,-134.5133929
1/18/2021,surigao,1,Temp,10.19367017
1/18/2021,surigao,1,Sal,14472.58403
1/18/2021,surigao,1,Velu,-18.92857143
1/18/2021,surigao,1,Velv,4.704831933
1/18/2021,Mindoro,0,Temp,28.32516752
1/18/2021,Mindoro,0,Sal,13392.03401
1/18/2021,Mindoro,0,Velu,-62.80952381
1/18/2021,Mindoro,0,Velv,106.3052721
1/18/2021,Mindoro,1,Temp,6.427950893
1/18/2021,Mindoro,1,Sal,14473.5625
1/18/2021,Mindoro,1,Velu,-1.71875
1/18/2021,Mindoro,1,Velv,-0.707589286
12/13/2012,Visayan,0,Temp,28.43637143
12/13/2012,Visayan,0,Sal,14281.72857
12/13/2012,Visayan,0,Velu,-50.24285714
12/13/2012,Visayan,0,Velv,29.81428571
12/13/2012,southsibuyan,0,Temp,28.32564286
12/13/2012,southsibuyan,0,Sal,14093.54286
12/13/2012,southsibuyan,0,Velu,-87.65
12/13/2012,southsibuyan,0,Velv,62.00714286
12/13/2012,southsibuyan,1,Temp,9.407879699
12/13/2012,southsibuyan,1,Sal,14537.20301
12/13/2012,southsibuyan,1,Velu,3.102756892
12/13/2012,southsibuyan,1,Velv,-4.373433584
12/13/2012,sibuyan,0,Temp,28.18725
12/13/2012,sibuyan,0,Sal,14053.39286
12/13/2012,sibuyan,0,Velu,-109.0142857
12/13/2012,sibuyan,0,Velv,16.88571429
12/13/2012,sibuyan,1,Temp,5.236809524
12/13/2012,sibuyan,1,Sal,14387.02857
12/13/2012,sibuyan,1,Velu,-2.352380952
12/13/2012,sibuyan,1,Velv,1.146031746
12/13/2012,tablas,0,Temp,27.93777857
12/13/2012,tablas,0,Sal,14008.05
12/13/2012,tablas,0,Velu,-95.13571429
12/13/2012,tablas,0,Velv,-108.8357143
12/13/2012,tablas,1,Temp,10.68454622
12/13/2012,tablas,1,Sal,14637.66387
12/13/2012,tablas,1,Velu,0.032407407
12/13/2012,tablas,1,Velv,15.82142857
12/13/2012,surigao,0,Temp,28.50433333
12/13/2012,surigao,0,Sal,14313.08333
12/13/2012,surigao,0,Velu,-312.6011905
12/13/2012,surigao,0,Velv,-129.875
12/13/2012,surigao,1,Temp,-1.865327731
12/13/2012,surigao,1,Sal,14034.31092
12/13/2012,surigao,1,Velu,2.902777778
12/13/2012,surigao,1,Velv,-4.834656085
12/13/2012,Mindoro,0,Temp,28.24216327
12/13/2012,Mindoro,0,Sal,13499.41497
12/13/2012,Mindoro,0,Velu,-30.95918367
12/13/2012,Mindoro,0,Velv,-163.0952381
12/13/2012,Mindoro,1,Temp,6.532367347
12/13/2012,Mindoro,1,Sal,14451.12245
12/13/2012,Mindoro,1,Velu,3.016233766
12/13/2012,Mindoro,1,Velv,3.793290043
2/21/2013,Visayan,0,Temp,26.5838
2/21/2013,Visayan,0,Sal,14181.23333
2/21/2013,Visayan,0,Velu,-358.6166667
2/21/2013,Visayan,0,Velv,-25.64166667
2/21/2013,southsibuyan,0,Temp,26.35286667
2/21/2013,southsibuyan,0,Sal,14029.24167
2/21/2013,southsibuyan,0,Velu,-233.4333333
2/21/2013,southsibuyan,0,Velv,-49.81666667
2/21/2013,southsibuyan,1,Temp,7.454848485
2/21/2013,southsibuyan,1,Sal,14694.56061
2/21/2013,southsibuyan,1,Velu,1.954545455
2/21/2013,southsibuyan,1,Velv,2.257575758
2/21/2013,sibuyan,0,Temp,26.50455833
2/21/2013,sibuyan,0,Sal,14083.14167
2/21/2013,sibuyan,0,Velu,-314.7916667
2/21/2013,sibuyan,0,Velv,-28.60833333
2/21/2013,sibuyan,1,Temp,7.11169697
2/21/2013,sibuyan,1,Sal,14569.89394
2/21/2013,sibuyan,1,Velu,-3.090909091
2/21/2013,sibuyan,1,Velv,1.333333333
2/21/2013,tablas,0,Temp,26.26894167
2/21/2013,tablas,0,Sal,14050.39167
2/21/2013,tablas,0,Velu,-223.85
2/21/2013,tablas,0,Velv,-171.8083333
2/21/2013,tablas,1,Temp,11.41458333
2/21/2013,tablas,1,Sal,14666.2381
2/21/2013,tablas,1,Velu,-1.797619048
2/21/2013,tablas,1,Velv,10.88095238
2/21/2013,surigao,0,Temp,26.78600694
2/21/2013,surigao,0,Sal,14120.47917
2/21/2013,surigao,0,Velu,-573.6458333
2/21/2013,surigao,0,Velv,-225.6666667
2/21/2013,surigao,1,Temp,6.738333333
2/21/2013,surigao,1,Sal,14527.02778
2/21/2013,surigao,1,Velu,0.25
2/21/2013,surigao,1,Velv,0.263888889
2/21/2013,Mindoro,0,Temp,27.48890476
2/21/2013,Mindoro,0,Sal,13844.38889
2/21/2013,Mindoro,0,Velu,-238.4920635
2/21/2013,Mindoro,0,Velv,-30.23015873
2/21/2013,Mindoro,1,Temp,7.708074074
2/21/2013,Mindoro,1,Sal,14766.88889
2/21/2013,Mindoro,1,Velu,11.7037037
2/21/2013,Mindoro,1,Velv,-16.2962963
12/31/2020,Visayan,0,Temp,29.01958393
12/31/2020,Visayan,0,Sal,14347.05804
12/31/2020,Visayan,0,Velu,-96.71160714
12/31/2020,Visayan,0,Velv,58.34464286
12/31/2020,southsibuyan,0,Temp,28.44755089
12/31/2020,southsibuyan,0,Sal,13872.26071
12/31/2020,southsibuyan,0,Velu,-89.48035714
12/31/2020,southsibuyan,0,Velv,15.87142857
12/31/2020,southsibuyan,1,Temp,9.610219925
12/31/2020,southsibuyan,1,Sal,14512.87594
12/31/2020,southsibuyan,1,Velu,-0.678571429
12/31/2020,southsibuyan,1,Velv,-1.404135338
12/31/2020,sibuyan,0,Temp,28.52787232
12/31/2020,sibuyan,0,Sal,14086.81518
12/31/2020,sibuyan,0,Velu,-108.0901786
12/31/2020,sibuyan,0,Velv,9.698214286
12/31/2020,sibuyan,1,Temp,7.518735119
12/31/2020,sibuyan,1,Sal,14383.14187
12/31/2020,sibuyan,1,Velu,-0.402777778
12/31/2020,sibuyan,1,Velv,0.402777778
