"date","lab","BaliteBay_surface_elevation","BaliteBay_water_temp_0","BaliteBay_salinity_0","BaliteBay_velocity_u_0","BaliteBay_velocity_v_0","BaliteBay_water_temp_100","BaliteBay_salinity_100","BaliteBay_velocity_u_100","BaliteBay_velocity_v_100"
"2008-03-06",FALSE,748.417582417582,"13964.2857142857","8497.37362637363",-174.076923076923,-241.32967032967,14471.1868131868,5089.07692307692,-39.8571428571429,-98.3076923076923
"2008-03-13",FALSE,767.879120879121,"14044.7142857143","8517.57142857143",-195.747252747253,-255.637362637363,14653.8571428571,5513.59340659341,29.0879120879121,10.2857142857143
"2008-03-20",FALSE,767.978021978022,"14094.1758241758","8638.89010989011",-84.8461538461538,-150.78021978022,14780.0769230769,5388.04395604396,32.8901098901099,10.7802197802198
"2008-03-27",FALSE,759.802197802198,"14006.7472527473","8646.9010989011",1050.65934065934,1717.98901098901,14562.8571428571,5212.36263736264,823.659340659341,2015.91208791209
"2008-04-03",FALSE,769.604395604396,"13974.3406593407","8448.94505494505",-317.67032967033,-509.164835164835,14475.1978021978,4901.40659340659,-98.3406593406593,-210.263736263736
"2008-04-10",FALSE,805.076923076923,"14043.5934065934","8618.12087912088",-278.846153846154,-451.32967032967,14473.0879120879,5384.62637362637,-132.615384615385,-205.274725274725
"2008-04-17",FALSE,795.461538461538,"14130.967032967","8790.85714285714",-236.252747252747,-426.78021978022,14433.9340659341,5539.05494505495,-155.879120879121,-263.43956043956
"2008-04-24",FALSE,772.714285714286,"14155.0989010989","8852.98901098901",-297.318681318681,-529.703296703297,14510.8681318681,5591.82417582418,-164.087912087912,-329.054945054945
"2008-05-01",FALSE,782.428571428571,"14123.1868131868","8909.36263736264",-336.241758241758,-517.296703296703,14547.956043956,5038.08791208791,-184.736263736264,-351.758241758242
"2008-05-08",FALSE,791.142857142857,"14039.3076923077","9112.27472527472",-313.604395604396,-548.879120879121,14461.043956044,4935.20879120879,-195.340659340659,-374.934065934066
"2008-05-15",FALSE,765.516483516484,"14134.1428571429","8127.35164835165",-75.5824175824176,-332.56043956044,14477.8241758242,5150.54945054945,-224.901098901099,-422.604395604396
"2008-05-22",FALSE,810.802197802198,"14258.4615384615","9093.7032967033",-62.2747252747253,-208.758241758242,14777.8241758242,6448.31868131868,-186.087912087912,-350.164835164835
"2008-05-29",FALSE,792.461538461538,"14369.9010989011","9420.37362637363",-135.934065934066,-236.120879120879,14917.1098901099,6669.3956043956,-189.637362637363,-313.186813186813
"2008-06-05",FALSE,767.857142857143,"14283.2747252747","9149.16483516483",-278.10989010989,-451.406593406593,14615.5604395604,5426.23076923077,-213.461538461538,-383.032967032967
"2008-06-12",FALSE,800.945054945055,"14139.7252747253","8750",-352.824175824176,-535.791208791209,14592.2637362637,5684.50549450549,-172.978021978022,-306.89010989011
"2008-06-19",FALSE,816.098901098901,"14152.6593406593","9132.56043956044",2517.81318681319,3811.73626373626,14619.8461538462,5552.69230769231,1516.8021978022,4011.45054945055
"2008-06-26",FALSE,708.175824175824,"14190.6593406593","8082.86813186813",1366.06593406593,2063.08791208791,14654.032967033,4503.74725274725,530.43956043956,1842.65934065934
"2008-07-03",FALSE,765.725274725275,"14104.989010989","8722.35164835165",-353.857142857143,-528.637362637363,14575.7252747253,4846.97802197802,-145.010989010989,-330.824175824176
"2008-07-10",FALSE,779.010989010989,"14224.4835164835","8891.14285714286",-268.912087912088,-590.736263736264,14587.032967033,5235.01098901099,-249.230769230769,-449.164835164835
"2008-07-17",FALSE,798.142857142857,"14294.2747252747","9154.25274725275",-260.714285714286,-483.945054945055,14535.1098901099,5781.01098901099,-225.648351648352,-465.681318681319
"2008-07-24",FALSE,820.912087912088,"14307.4945054945","9218.94505494506",-284.747252747253,-473.274725274725,14583.1758241758,5846.6043956044,-261.769230769231,-450.934065934066
"2008-07-31",FALSE,824.945054945055,"14310.8131868132","9100.16483516483",-172.010989010989,-421.956043956044,14597.989010989,5820.30769230769,-243.78021978022,-454.340659340659
"2008-08-07",FALSE,801.637362637363,"14277.6263736264","9041.63736263736",-217.516483516484,-439.934065934066,14628.8791208791,5909.50549450549,-200.626373626374,-377.32967032967
"2008-08-14",FALSE,832.428571428571,"14343.2637362637","9458.65934065934",-184.813186813187,-433.604395604396,14727.5054945055,6338.49450549451,-232.054945054945,-469.395604395604
"2008-08-21",FALSE,818.571428571429,"14300.5054945055","9322.28571428571",-257.659340659341,-533.307692307692,14693.1978021978,5793.1978021978,-252.835164835165,-529.934065934066
"2008-08-28",FALSE,831.692307692308,"14280.032967033","9243.61538461538",-202.417582417582,-388.626373626374,14684.7252747253,5579.54945054945,-181.494505494505,-395.461538461538
"2008-09-04",FALSE,862.197802197802,"14327.6703296703","9399.95604395604",1119.76923076923,1693.38461538462,14778.967032967,6978.84615384615,840.868131868132,1874.10989010989
"2008-09-11",FALSE,892.406593406593,"14275.010989011","9529.28571428571",-38.1648351648352,-71.8571428571429,15040.9010989011,7478.23076923077,-60.1098901098901,-170.725274725275
"2008-09-18",FALSE,806.054945054945,"14298.4395604396","9117.31868131868",1227.27472527473,1790.9010989011,14615.0549450549,5866.59340659341,659.307692307692,1828.08791208791
"2008-09-25",FALSE,815.659340659341,"14302.5934065934","9091.54945054945",-137.065934065934,-482.263736263736,14518.956043956,5561.67032967033,-275.769230769231,-515.846153846154
"2008-10-02",FALSE,825.010989010989,"14295.7912087912","9132.30769230769",-130.406593406593,-402.483516483516,14531.7032967033,5374.49450549451,-189.351648351648,-356.087912087912
"2008-10-09",FALSE,838.725274725275,"14279.4835164835","9361.15384615385",-122.89010989011,-326.340659340659,14505.0659340659,6307.02197802198,-199.21978021978,-425.582417582418
"2008-10-16",FALSE,839.934065934066,"14058.978021978","9456.07692307692",-188.945054945055,-95.4175824175824,14513.4395604396,6138.04395604396,-128.824175824176,-301.252747252747
"2008-10-23",FALSE,823.252747252747,"14046.3296703297","9719.15384615385",-66.7252747252747,-283.318681318681,14654.1648351648,5970.58241758242,-73.6373626373626,-157.912087912088
"2008-10-30",FALSE,791.703296703297,"14283.1538461538","9418.35164835165",1175.93406593407,1772.76923076923,14493.1978021978,5557.49450549451,674.681318681319,1929.03296703297
"2008-11-06",FALSE,755.857142857143,"14332.1868131868","9270.24175824176",1178.50549450549,1783.02197802198,14756.1538461538,5558.45054945055,660.252747252747,1889.48351648352
"2008-11-13",FALSE,745.505494505495,"14349.6153846154","9416.87912087912",1131.7032967033,1753.16483516484,14753.4505494505,6045.95604395604,727.714285714286,1901.50549450549
"2008-11-20",FALSE,767.516483516484,"14382.2637362637","9412.83516483517",-272.67032967033,-408.43956043956,14630.032967033,5956.37362637363,-96.7142857142857,-223.362637362637
"2008-11-27",FALSE,783.945054945055,"14363.5384615385","9344.85714285714",-352.406593406593,-586.263736263736,14605.7582417582,6088.18681318681,-170.021978021978,-350.186813186813
"2008-12-04",FALSE,796.054945054945,"14165.1098901099","9388.42857142857",-268.307692307692,-512.087912087912,14780.967032967,6168.65934065934,-147.010989010989,-349.879120879121
"2008-12-11",FALSE,788.769230769231,"14164.043956044","9507.3956043956",1144.71428571429,1658.9010989011,14752.5714285714,6497.34065934066,854.373626373626,1839.17582417582
"2008-12-18",FALSE,797.626373626374,"14322.8461538462","9767.15384615385",-216.274725274725,-487.483516483516,14725.6593406593,6972.89010989011,-80.5054945054945,-257.274725274725
"2008-12-25",FALSE,789.10989010989,"14363.7912087912","9614.96703296703",-304.989010989011,-585.945054945055,14745.4285714286,6754.20879120879,-184.813186813187,-348.307692307692
"2009-01-01",FALSE,793.373626373626,"13965.7362637363","9101.01098901099",-375.098901098901,-688.692307692308,14633.7142857143,6745.82417582418,-170.164835164835,-370.615384615385
"2009-01-08",FALSE,745.263736263736,"14023.7142857143","8728.75824175824",-242.67032967033,-519.659340659341,14546.2417582418,5517.23076923077,-215.010989010989,-445.648351648352
"2009-01-15",FALSE,767.395604395604,"14216.4175824176","8743.6043956044",1026.13186813187,1595.79120879121,14603.0879120879,6574.49450549451,856.604395604396,1843.40659340659
"2009-01-22",FALSE,745.318681318681,"13969.1538461538","8518.79120879121",-318.120879120879,-595.89010989011,14586.3296703297,5634.64835164835,-175.43956043956,-441.318681318681
"2009-01-29",FALSE,728.637362637363,"13802.6263736264","8301.91208791209",-375.505494505494,-625.714285714286,14352.7252747253,4397.10989010989,-189.461538461538,-440.582417582418
"2009-02-05",FALSE,730.428571428571,"13849.0549450549","8357.08791208791",886.043956043956,1354.34065934066,14726.7582417582,5400.47252747253,637.296703296703,1745.52747252747
"2009-02-12",FALSE,745.769230769231,"13908.8461538462","8518.10989010989",-289.846153846154,-617.967032967033,14741.6043956044,5206.75824175824,-188.637362637363,-396.186813186813
"2009-02-19",FALSE,738.725274725275,"13788.8351648352","8448.15384615385",1044.76923076923,1544.15384615385,14673.3076923077,5249.74725274725,659.076923076923,1803.06593406593
"2009-02-26",FALSE,751.56043956044,"14038.1648351648","8585.3956043956",-346.351648351648,-621.571428571429,14727.1538461538,5282.45054945055,-162.615384615385,-349
"2009-03-05",FALSE,740.527472527473,"14028.0549450549","8544.3956043956",-365.10989010989,-645.351648351648,14692.967032967,5176.75824175824,-155.615384615385,-401.736263736264
"2009-03-12",FALSE,748.494505494505,"14097.5714285714","8646.74725274725",-348.659340659341,-581.252747252747,14546.6043956044,4379.94505494505,-175.934065934066,-381.098901098901
"2009-03-19",FALSE,757.043956043956,"13984.5384615385","8646.28571428571",-379.230769230769,-580.626373626374,14554.4505494506,4954.62637362637,-106.846153846154,-293.373626373626
"2009-03-26",FALSE,760.879120879121,"13982.6263736264","8511.85714285714",-330.527472527473,-574.450549450549,14565.6043956044,4681.43956043956,-143.142857142857,-376.461538461538
"2009-04-02",FALSE,790.571428571429,"14115.8461538462","8755.68131868132",-381.857142857143,-643.175824175824,14455.6703296703,5506.83516483516,-126.857142857143,-344.934065934066
"2009-04-09",FALSE,800.494505494505,"14093.6153846154","8739.23076923077",2227.94505494505,3561.38461538462,14445.4615384615,5640.51648351648,1525.03296703297,3832.95604395604
"2009-04-16",FALSE,796.593406593407,"14129.8021978022","8798.37362637363",-366.054945054945,-655.43956043956,14385.9120879121,5262.82417582418,-236.56043956044,-404.296703296703
"2009-04-23",FALSE,792.010989010989,"14118.1538461538","8903.46153846154",-282.318681318681,-549.582417582418,14423.967032967,5501.97802197802,-171.582417582418,-388.659340659341
"2009-04-30",FALSE,805,"14169.4945054945","9136.14285714286",-279.967032967033,-531.450549450549,14491.9120879121,5922.15384615385,-151.802197802198,-307.208791208791
"2009-05-07",FALSE,779.967032967033,"14169.9340659341","9037.61538461538",-95.2087912087912,-420.604395604396,14435.2637362637,5221.95604395604,-238.835164835165,-385.296703296703
"2009-05-14",FALSE,748.428571428571,"14130.8131868132","9150.79120879121",1044.73626373626,1538.94505494505,14456.8461538462,4705.12087912088,582.043956043956,1782.40659340659
"2009-05-21",FALSE,790.10989010989,"13936.9340659341","9472.06593406593",-445.208791208791,-719.065934065934,14696.5714285714,4970.2967032967,-218.747252747253,-424.802197802198
"2009-05-28",FALSE,781.923076923077,"14182.6373626374","9749.47252747253",-314.978021978022,-595.791208791209,14657.3626373626,6537.71428571429,-224.131868131868,-457.604395604396
"2009-06-04",FALSE,758.362637362637,"14291.1758241758","9186.74725274725",-158.593406593407,-326.043956043956,14675.5274725275,5194.9010989011,-223.978021978022,-411.692307692308
"2009-06-11",FALSE,759.868131868132,"14267.1868131868","8864.2967032967",-152.868131868132,-392.164835164835,14600.7472527473,5130.68131868132,-310.67032967033,-492.362637362637
"2009-06-18",FALSE,775.483516483516,"14409.021978022","8910.32967032967",-307.736263736264,-542.362637362637,14591.1318681319,5441.98901098901,-226.142857142857,-406.67032967033
"2009-06-25",FALSE,784.648351648352,"14419.3076923077","9527.72527472528",-199.296703296703,-463.483516483516,14697.2747252747,5534.72527472528,-271.054945054945,-484.725274725275
"2009-07-02",FALSE,787.428571428571,"14418.4065934066","9522.12087912088",-239.406593406593,-535.967032967033,14684.8131868132,5602.28571428571,-274.692307692308,-510.10989010989
"2009-07-09",FALSE,772.32967032967,"14322.6923076923","9492.21978021978",-211.318681318681,-528.032967032967,14699.4725274725,6161.06593406593,-226.450549450549,-492.098901098901
"2009-07-16",FALSE,800.681318681319,"14318.3956043956","9195.05494505494",-148.010989010989,-576.241758241758,14587.8791208791,6423.45054945055,-333.637362637363,-598.901098901099
"2009-07-23",FALSE,790.142857142857,"14174.9230769231","9008.35164835165",-181.307692307692,-423.351648351648,14564.989010989,5541.87912087912,-252.549450549451,-451.626373626374
"2009-07-30",FALSE,754.32967032967,"14128.7802197802","8959.86813186813",-139.296703296703,-517.417582417582,14528.6043956044,5191.87912087912,-206.945054945055,-427.241758241758
"2009-08-06",FALSE,706.197802197802,"14288.9230769231","8086.56043956044",-15.2527472527473,-212.824175824176,14644.7912087912,5125.94505494505,-247.351648351648,-469.043956043956
"2009-08-13",FALSE,726.32967032967,"14449.989010989","8710.2967032967",997.835164835165,1720.87912087912,14610.4615384615,5611.91208791209,596.78021978022,1726.78021978022
"2009-08-20",FALSE,740.461538461538,"14340.5714285714","9293.62637362637",-212.725274725275,-464.384615384615,14682.8791208791,5821.93406593407,-231.615384615385,-411.879120879121
"2009-08-27",FALSE,751.934065934066,"14460.2197802198","9390.71428571429",1199.51648351648,1702.96703296703,14727.7252747253,5862.1978021978,545.362637362637,1674.46153846154
"2009-09-03",FALSE,736.868131868132,"14411.2307692308","9310.63736263736",1235.03296703297,1629.68131868132,14625.2417582418,5153.15384615385,439.428571428571,1684.57142857143
"2009-09-10",FALSE,708.714285714286,"14487.978021978","8512.68131868132",-105.087912087912,-336.472527472527,14716.1098901099,5125.63736263736,-227.516483516484,-438.934065934066
"2009-09-17",FALSE,731.802197802198,"14441.7692307692","9339.34065934066",-77.7142857142857,-210.626373626374,14714.5054945055,5507.06593406593,-150.791208791209,-284.340659340659
"2009-09-24",FALSE,722.835164835165,"14498.1428571429","9199.45054945055",12.5384615384615,-167.956043956044,14758.9450549451,6004.02197802198,-159.692307692308,-236.505494505495
"2009-10-01",FALSE,689.351648351648,"14487.6593406593","8773.95604395604",-150.10989010989,-337.318681318681,14698.4175824176,4527.76923076923,-148.637362637363,-334.758241758242
"2009-10-08",FALSE,691.956043956044,"14358.1428571429","8627.32967032967",2414.03296703297,3771.13186813187,14596.0879120879,4829.71428571429,1178.07692307692,3855.86813186813
"2009-10-15",FALSE,664.120879120879,"14336.1208791209","9143.98901098901",-165.340659340659,-458.285714285714,14569.3626373626,4787.57142857143,-170.626373626374,-371.153846153846
"2009-10-22",FALSE,649.516483516484,"14328.9230769231","9170.16483516483",1179.84615384615,1724.85714285714,14606.3186813187,4695.97802197802,610.373626373626,1846.42857142857
"2009-10-29",FALSE,660.186813186813,"14243.2747252747","8982.06593406593",-205.197802197802,-509.637362637363,14556.4395604396,3992.2967032967,-144.241758241758,-415.505494505494
"2009-11-05",FALSE,625.351648351648,"14269.1208791209","8994.79120879121",-191.197802197802,-441.747252747253,14622.4285714286,3478.47252747253,-127.043956043956,-313.461538461538
"2009-11-12",FALSE,638.450549450549,"14298.1978021978","9172.54945054945",-270.098901098901,-523.791208791209,14620.2527472527,4354.58241758242,-158.340659340659,-340.395604395604
"2009-11-19",FALSE,623.571428571429,"13926.010989011","8897.73626373626",-337.934065934066,-594.692307692308,14616.3296703297,4140.47252747253,-140.142857142857,-330.813186813187
"2009-11-26",FALSE,622.934065934066,"14326.0769230769","8624.30769230769",1146.56043956044,1645.65934065934,14581.7802197802,4125.42857142857,488.659340659341,1814.96703296703
"2009-12-03",FALSE,560.659340659341,"14318.9120879121","8298.69230769231",-182.296703296703,-410.571428571429,14634.6373626374,2875.91208791209,-155.846153846154,-341.648351648352
"2009-12-10",FALSE,594.978021978022,"14457.1208791209","7979.17582417582",-152.989010989011,-466.252747252747,14716.043956044,3356.16483516484,-172.703296703297,-371.912087912088
"2009-12-17",FALSE,532.747252747253,"14502.7912087912","8240.42857142857",-132.923076923077,-427.571428571429,14833.6043956044,2924.63736263736,-232.824175824176,-359.241758241758
"2009-12-24",FALSE,552.714285714286,"14583.8901098901","7920.81318681319",-360.813186813187,-649.934065934066,14729.2747252747,2866.18681318681,-248.725274725275,-447.78021978022
"2009-12-31",FALSE,535.593406593407,"14476.3626373626","7490.94505494505",814.461538461538,1561.85714285714,14718.989010989,1972.04395604396,171.714285714286,1774.48351648352
"2010-01-07",FALSE,518.593406593407,"14534.4505494506","7650.18681318681",-332.648351648352,-598.747252747253,14762.2197802198,1783.48351648352,-214.692307692308,-388.516483516484
"2010-01-14",FALSE,559.153846153846,"14334.7582417582","7737.93406593407",-285.593406593407,-516.032967032967,14695.6153846154,2317.62637362637,-127.021978021978,-277.945054945055
"2010-01-21",FALSE,587.626373626374,"14388.6043956044","7571.91208791209",-405.681318681319,-702.175824175824,14715.3406593407,2681.12087912088,-212.230769230769,-395.274725274725
"2010-01-28",FALSE,523.879120879121,"14439.7362637363","7151.46153846154",702.395604395604,1552.93406593407,14649.6153846154,1367.27472527473,39.1648351648352,1843.65934065934
"2010-02-04",FALSE,522.021978021978,"14530.1978021978","6900.85714285714",-305.384615384615,-606.021978021978,14763,1944.21978021978,-200.43956043956,-333.153846153846
"2010-02-11",FALSE,530.736263736264,"14665.6373626374","7273.18681318681",-419.901098901099,-662.901098901099,14831.010989011,2077.07692307692,-241.692307692308,-433.351648351648
"2010-02-18",FALSE,541.21978021978,"14771.3076923077","7341.53846153846",-453.274725274725,-743.076923076923,14747.2637362637,2356.12087912088,-230.054945054945,-437.241758241758
"2010-02-25",FALSE,563.516483516484,"14635.3186813187","7107.67032967033",-394.758241758242,-715.714285714286,14743.5054945055,3260.18681318681,-171.736263736264,-425.274725274725
"2010-03-04",FALSE,586.725274725275,"14537.0769230769","7390.08791208791",-373.120879120879,-676.813186813187,14740.8571428571,2824.07692307692,-244.703296703297,-526.010989010989
"2010-03-11",FALSE,580.318681318681,"14486.8241758242","7499.56043956044",-343.846153846154,-636.241758241758,14554.1538461538,1516.49450549451,-188.538461538462,-383.21978021978
"2010-03-18",FALSE,579.054945054945,"14541.4615384615","7584.47252747253",-366.725274725275,-721.813186813187,14694.0659340659,1810.04395604396,-218.483516483516,-445.142857142857
"2010-03-25",FALSE,567.285714285714,"14545.1538461538","7586.94505494505",-312.384615384615,-616.186813186813,14889.7472527473,2561.48351648352,-157.538461538462,-357.835164835165
"2010-04-01",FALSE,576.648351648352,"14500.8461538462","7633.53846153846",835.769230769231,1518.89010989011,14804.7582417582,2995.7032967033,90.6153846153846,1715.24175824176
"2010-04-08",FALSE,604.549450549451,"14517.1648351648","7424.08791208791",715.494505494505,1535.75824175824,14791.7362637363,3629.52747252747,305.483516483516,1767.56043956044
"2010-04-15",FALSE,638.417582417582,"14373.6153846154","8086.21978021978",-420.527472527473,-658.076923076923,14779.0989010989,3095.31868131868,-186.043956043956,-387.098901098901
"2010-04-22",FALSE,620.56043956044,"14463.3956043956","8115.69230769231",-355.714285714286,-675.307692307692,14730.6373626374,2504.13186813187,-245.285714285714,-464.835164835165
"2010-04-29",FALSE,628.747252747253,"14435.9010989011","8403.65934065934",-374.10989010989,-494.989010989011,14700.2307692308,3150.41758241758,-201.549450549451,-322.384615384615
"2010-05-06",FALSE,643.846153846154,"14381.8351648352","8867.58241758242",1047.49450549451,1629.61538461538,14695.4505494506,2527.12087912088,533.296703296703,1910.94505494505
"2010-05-13",FALSE,682.67032967033,"14419","9318.82417582418",-309.065934065934,-512.802197802198,14788.2307692308,3973.85714285714,-166.956043956044,-282.32967032967
"2010-05-20",FALSE,712.274725274725,"14400.6373626374","8967.06593406593",-309.626373626374,-482.978021978022,14766.7142857143,4023.83516483516,-96.5824175824176,-192.087912087912
"2010-05-27",FALSE,702.340659340659,"14396.7802197802","9535.36263736264",-233.978021978022,-398.373626373626,14782.3076923077,4085.20879120879,-150.736263736264,-249.241758241758
"2010-06-03",FALSE,718.032967032967,"14434.6263736264","9843.49450549451",-85.6263736263736,-95.7032967032967,14722.6703296703,4832.96703296703,-60.1978021978022,-154.824175824176
"2010-06-10",FALSE,736.021978021978,"14429.2637362637","9791.16483516483",-39.956043956044,-75.7692307692308,14664.2087912088,5435.61538461538,-69.7582417582418,-195.967032967033
"2010-06-17",FALSE,736.285714285714,"14426.1098901099","9300.9010989011",-153.087912087912,-111.714285714286,14671.1648351648,5892.68131868132,-47.2087912087912,-110.384615384615
"2010-06-24",FALSE,764.692307692308,"14372.7032967033","9518.79120879121",-133.703296703297,-96.0989010989011,14623.4395604396,5819.59340659341,9.31868131868132,-5.16483516483516
"2010-07-01",FALSE,785.648351648352,"14325.4065934066","9696.96703296703",26.7362637362637,13.4395604395604,14684.2197802198,5148.85714285714,-6.62637362637363,-32.1978021978022
"2010-07-08",FALSE,760.978021978022,"14295.6483516484","9393.84615384615",-41.1098901098901,-4.31868131868132,14689.3516483516,5067.01098901099,-23.3956043956044,17.2087912087912
"2010-07-15",FALSE,756.296703296703,"14341.4945054945","9778.15384615385",-51.8241758241758,79.2417582417582,14522.8571428571,5740.95604395604,-30.4175824175824,-16.8571428571429
"2010-07-22",FALSE,785.054945054945,"14409.7362637363","9698.85714285714",-66.8791208791209,-33.3186813186813,14586.8901098901,5998.59340659341,-2.65934065934066,-51.4945054945055
"2010-07-29",FALSE,783.923076923077,"14401.3076923077","9514.7032967033",-86.1978021978022,-80.0769230769231,14661.9340659341,6075.47252747253,-8.0989010989011,-54.3626373626374
"2010-08-05",FALSE,783.241758241758,"12302.7362637363","8164.87912087912",-47.010989010989,-137.296703296703,12528.6483516484,5175.71428571429,-25.4615384615385,-105.461538461538
"2010-08-12",FALSE,752.758241758242,"14291.4065934066","8825.58241758242",25.0989010989011,27.4065934065934,14624.043956044,5796.37362637363,-57.967032967033,-144.362637362637
"2010-08-19",FALSE,788.769230769231,"14236.3076923077","9220.36263736264",-167.483516483516,-184.67032967033,14609.5494505494,5561.62637362637,-58.3956043956044,-103.604395604396
"2010-08-26",FALSE,848.010989010989,"14046.7142857143","9669.30769230769",-282.384615384615,-422.010989010989,14740.3076923077,6266.41758241758,-165.934065934066,-291.923076923077
"2010-09-02",FALSE,846.648351648352,"13563.7802197802","10367.3406593407",1599.35164835165,1763.47252747253,14907.4615384615,6720.81318681319,882.802197802198,1928.27472527473
"2010-09-09",FALSE,801.065934065934,"14038.8351648352","10225",-187.021978021978,-384.956043956044,15111.7582417582,6730.83516483516,-117.802197802198,-258.10989010989
"2010-09-16",FALSE,779.285714285714,"14356.3846153846","9930.38461538462",-252.923076923077,-432.21978021978,14918.8791208791,6167.97802197802,-180.318681318681,-279.725274725275
"2010-09-23",FALSE,797.912087912088,"14153.3296703297","9638.12087912088",1000.42857142857,1480.9010989011,14816.0769230769,6081.05494505495,354.692307692308,1734.65934065934
"2010-09-30",FALSE,846.571428571429,"13768.2307692308","10424.3406593407",-15.9120879120879,-351.406593406593,14759.010989011,6807.21978021978,-153.857142857143,-326.593406593407
"2010-10-07",FALSE,838.263736263736,"14028.7142857143","10281.6813186813",-0.274725274725274,-328.450549450549,14830.4285714286,5503.86813186813,-106.21978021978,-212.736263736264
"2010-10-14",FALSE,817.615384615385,"13992.2637362637","10205.7142857143",1466.45054945055,1748.58241758242,14854.2637362637,6477.6043956044,765.703296703297,1836.9010989011
"2010-10-21",FALSE,772.505494505495,"14106.2307692308","9789.78021978022",7,-368.714285714286,14896.3406593407,6479.49450549451,-176.813186813187,-406.516483516484
"2010-10-28",FALSE,756.725274725275,"14373.7252747253","9702.51648351648",-34.4285714285714,-302.758241758242,14732.5714285714,6003.38461538462,-235.945054945055,-414.450549450549
"2010-11-04",FALSE,802,"14523.043956044","9814.9010989011",1119.16483516484,1619.58241758242,14716.2747252747,5911.61538461538,676.461538461538,1711.0989010989
"2010-11-11",FALSE,752.087912087912,"14400.7472527473","9695.23076923077",-317.340659340659,-525.527472527472,14647.0879120879,5371.35164835165,-272.428571428571,-445.868131868132
"2010-11-18",FALSE,743.340659340659,"14290.7802197802","9584.6043956044",-343.197802197802,-555.78021978022,14681.6703296703,5560.91208791209,-130.516483516484,-324.835164835165
"2010-11-25",FALSE,718.197802197802,"14317.4945054945","9585.63736263736",1159.87912087912,1692.27472527473,14656.032967033,5366.67032967033,616.087912087912,1803.14285714286
"2010-12-02",FALSE,758.758241758242,"14385.2197802198","9409.76923076923",-325.21978021978,-577.934065934066,14679.2307692308,5989.94505494505,-130.21978021978,-306.582417582418
"2010-12-09",FALSE,745.956043956044,"14280.3846153846","9077.40659340659",-304.340659340659,-506.945054945055,14571.6373626374,5839.63736263736,-121.032967032967,-286.626373626374
"2010-12-16",FALSE,744.989010989011,"14200.0879120879","9033.10989010989",-237.692307692308,-422.593406593407,14625.8791208791,5539.85714285714,-146.659340659341,-294.802197802198
"2010-12-23",FALSE,724.395604395604,"14103.7362637363","8961.50549450549",-223.571428571429,-455.087912087912,14594.6263736264,5123.03296703297,-115.406593406593,-265.351648351648
"2010-12-30",FALSE,726.868131868132,"14109.6153846154","8676.40659340659",-258.131868131868,-496.197802197802,14430.4175824176,4686.23076923077,-25.9340659340659,-143.934065934066
"2011-01-06",FALSE,756.78021978022,"14102.6593406593","8848.84615384615",929.021978021978,1563.27472527473,14456.7032967033,5059.57142857143,562.373626373626,1816.75824175824
"2011-01-13",FALSE,746.582417582418,"14248.6923076923","8814.73626373626",-350.285714285714,-425.44387755102,14643.2857142857,5367.24175824176,-134.413265306122,-316.030612244898
"2011-01-20",FALSE,741.78021978022,"14148.0989010989","9000.65934065934",-288.489795918367,-469.540816326531,14487.3956043956,4959.14285714286,-144.775510204082,-332.020408163265
"2011-01-27",FALSE,751.296703296703,"14197.9340659341","8983.02197802198",-309.721088435374,-547.996598639456,14412.2307692308,4686.27472527472,-198.534013605442,-358.265306122449
"2011-02-03",FALSE,746.549450549451,"14014.1648351648","8514.1978021978",-415.448979591837,-668.933673469388,14463.0879120879,4870.40659340659,-195.744897959184,-394.479591836735
"2011-02-10",FALSE,721.208791208791,"13934.6923076923","8256.7032967033",-209.081632653061,-349.663265306122,14357.2307692308,4430.95604395604,-151.204081632653,-325.336734693878
"2011-02-17",FALSE,712.395604395604,"14000.3846153846","8596.71428571429",-313.801020408163,-426.887755102041,14483.3296703297,3916.05494505495,-125.936224489796,-237.196428571429
"2011-02-24",FALSE,715.758241758242,"14000.9010989011","8577.6043956044",-359.408163265306,-462.459183673469,14708.7142857143,4778.67032967033,-96.765306122449,-207.37074829932
"2011-03-03",FALSE,757.153846153846,"13952.7472527473","8329.89010989011",-263.237244897959,-415.938775510204,14648.2417582418,5303.57142857143,-182.905612244898,-299.02806122449
"2011-03-10",FALSE,720.879120879121,"13889.7032967033","8313.74725274725",-233.428571428571,-411.938775510204,14552.6923076923,4515.49450549451,-79.0408163265306,-197.602040816327
"2011-03-17",FALSE,717.043956043956,"13905.6153846154","8277.28571428571",874.969387755102,1499.68367346939,14568.1208791209,4287.8021978022,538.801020408163,1810.27551020408
"2011-03-24",FALSE,734.021978021978,"14006.0879120879","8497.74725274725",-191.90306122449,-324.40306122449,14567.8241758242,4679.79120879121,-1.13775510204082,-89.280612244898
"2011-03-31",FALSE,743.406593406593,"14022.3186813187","8620.96703296703",-102.038775510204,-152.783673469388,14540.6153846154,4157.93406593407,35.3020408163265,37.9081632653061
"2011-04-07",FALSE,764.978021978022,"14008.2967032967","8782.97802197802",-150.586734693878,-294.357142857143,14448.3516483516,5322.05494505495,-33.5561224489796,-151.683673469388
"2011-04-14",FALSE,717.648351648352,"14021.2857142857","8359.40659340659",-146.168367346939,-294.533163265306,14624.021978022,3997.32967032967,-32.7755102040816,-96.7729591836735
