"date","lab","Milagrosmid_surface_elevation","Milagrosmid_water_temp_0","Milagrosmid_salinity_0","Milagrosmid_velocity_u_0","Milagrosmid_velocity_v_0","Milagrosmid_pr_wtr","Milagrosmid_precipitationCal","Milagrosright_surface_elevation","Milagrosright_water_temp_0","Milagrosright_salinity_0","Milagrosright_velocity_u_0","Milagrosright_velocity_v_0","Milagrosright_water_temp_100","Milagrosright_salinity_100","Milagrosright_velocity_u_100","Milagrosright_velocity_v_100","Milagrosleft_surface_elevation","Milagrosleft_water_temp_0","Milagrosleft_salinity_0","Milagrosleft_velocity_u_0","Milagrosleft_velocity_v_0","Milagrosleft_water_temp_100","Milagrosleft_salinity_100","Milagrosleft_velocity_u_100","Milagrosleft_velocity_v_100"
"2008-03-27",FALSE,839.967532467532,"14255.6103896104","7969.68181818182","1018.33766233766","2068.22727272727",37.6749992370605,0.00864951909946588,836.371428571429,"14255.2666666667","8085.67142857143","1014.95714285714","2047.34285714286","14255.1785714286","8055.66964285714","1119.95535714286","1974.33035714286",815.61038961039,"14173.0551948052","7699.18831168831","853.594155844156","2077.85064935065","14223.6428571429","6274.80952380952","873.607142857143","2037.52380952381"
"2008-04-03",FALSE,851.74025974026,"14279.8051948052","8926.02597402597","-102.305194805195","45.5909090909091",38.9142837524414,0.0327435415238142,836.057142857143,"14294.8","8423.39523809524","-97.3571428571429","65.0904761904762","14329.2232142857","8154.1875","-21.3214285714286","-69.4107142857143",824.88961038961,"14177.0909090909","8693.35714285714","-217.113636363636","84.0162337662338","14234.2142857143","6586.32142857143","-17.8095238095238","1.51190476190476"
"2008-04-10",FALSE,825.798701298701,"14279.4545454545","8735.49350649351","-149.415584415584","43.7272727272727",37.7642860412598,0.576283121109009,804.985714285714,"14356.4428571429","8440.44285714286","-151.314285714286","91.6809523809524","14451.1517857143","8252.6875","-20.4375","-87.6785714285714",803.564935064935,"14184.0162337662","8688.74350649351","-314.698051948052","85.198051948052","14267.0238095238","6319.47619047619","-53.5357142857143","12.797619047619"
"2008-04-17",FALSE,813.746753246753,"14359.8701298701","8870.32467532467","-163.720779220779","47.6493506493507",41.7321434020996,0.198639804124832,799.814285714286,"14408.7904761905","8437.09523809524","-181.92380952381","99.9904761904762","14482.25","8071.90178571429","-19.0892857142857","-109.973214285714",810.347402597403,"14234.7727272727","8682.45454545455","-337.941558441558","90.474025974026","14280","6832.14285714286","-23.4642857142857","-3.11904761904762"
"2008-04-24",FALSE,797.12987012987,"14418.0324675325","8958.87012987013","-134.623376623377","33.7532467532467",37.0642852783203,0.0305232403722281,784.87619047619,"14382.3047619048","8569.87619047619","-147.242857142857","112.390476190476","14438.9642857143","8059.16964285714","-14.7232142857143","-107.544642857143",791.912337662338,"14252.3993506493","8857.01298701299","-295.597402597403","47.4253246753247","14287.369047619","7031.65476190476","-40.1190476190476","-0.714285714285714"
"2008-05-01",FALSE,849.181818181818,"14390.8376623377","9166.31168831169","-119.025974025974","46.5909090909091",52.25,0.317699403564135,832.852380952381,"14342.4285714286","8737.01904761905","-132.671428571429","143.895238095238","14356.625","8298.95535714286","-16.4553571428571","-78.3035714285714",827.925324675325,"14294.2857142857","9073.45779220779","-261.649350649351","59.5941558441558","14316.3571428571","7363.64285714286","-64.5","-32.952380952381"
"2008-05-08",FALSE,863.162337662338,"14261.4805194805","9653.22727272727","-24.461038961039","19.0064935064935",46.2678565979004,0.177035884310802,859.919047619048,"14306.5","8993.90476190476","-26.6857142857143","19.0380952380952","14339.9017857143","8568.92857142857","-19.4017857142857","-57.4821428571429",851.49025974026,"14279.237012987","9425.52272727273","-80.6753246753247","30.6266233766234","14334.9880952381","7408.28571428571","-51.0833333333333","-18.7261904761905"
"2008-05-15",FALSE,903.779220779221,"14152.2142857143","9861.86363636364","52.9350649350649","50.461038961039",53.4428558349609,0.80518283645312,885.657142857143,"14302.8666666667","8936.15238095238","75.2619047619048","44.2809523809524","14335.3928571429","8792.85714285714","-20.4196428571429","-48.7946428571429",862.344155844156,"14226.6753246753","9475.82792207792","32.0844155844156","56.0097402597403","14336.5","7395.0119047619","-72.1904761904762","-21.4880952380952"
"2008-05-22",FALSE,932.824675324675,"13947.9415584416","9279.41558441558","76.1038961038961","71.8376623376623",48.3499984741211,0.172626814742883,910.47619047619,"14299.6571428571","8917.98571428571","84.8047619047619","112.766666666667","14314.4910714286","8879.5","-6.94642857142857","-32.6875",902.266233766234,"14213.5487012987","8635.90909090909","90.5811688311688","84.7045454545455","14313.619047619","7452.69047619048","-57.6904761904762","-41.1309523809524"
"2008-05-29",FALSE,842.155844155844,"13974.3506493507","9588.31168831169","-7.45454545454545","24.8441558441558",44.9714279174805,0.323411491513252,836.661904761905,"14278.3095238095","8892.38571428571","-16.1190476190476","-42.0809523809524","14316.4375","8605.95535714286","-16.9910714285714","-57.6696428571429",817.980519480519,"14175.724025974","9088.55519480519","-110.399350649351","6.06168831168831","14321.75","7259.28571428571","-51.5","-18.9285714285714"
"2008-06-05",FALSE,884.422077922078,"14101.1688311688","9573.0974025974","-41.9805194805195","36.3766233766234",45.2642860412598,0.0727281003569563,877.2,"14301.5095238095","9116.76666666667","-67.8666666666667","4.75714285714286","14327.0803571429","8953.32142857143","-18.0625","-40.0267857142857",846.974025974026,"14148.2402597403","9234.0974025974","-132.207792207792","51.1850649350649","14319.7976190476","7418.7619047619","-43.7142857142857","-38.9880952380952"
"2008-06-12",FALSE,875.688311688312,"14204.2207792208","9859.33766233766","-141.441558441558","48.2922077922078",45.7178573608398,0.0733836380764842,869.5,"14332.7142857143","9418.58095238095","-171.380952380952","8.70952380952381","14337.4017857143","9361.42857142857","-16.0535714285714","-38.9821428571429",848.003246753247,"14224.1331168831","9506.17857142857","-304.814935064935","40.8863636363636","14334.7023809524","7560.61904761905","-36.9523809523809","-9.08333333333333"
"2008-06-19",FALSE,874.220779220779,"14231.5974025974","10215.7402597403","2891.36363636364","4096.08441558442",43.6392860412598,0.126818451099098,860.504761904762,"14347.0428571429","9700.62857142857","2739.51428571429","4120.06666666667","14375.875","9484.76785714286","2711.58928571429","4059.13392857143",850.623376623377,"14262.1363636364","9894.10064935065","2702.56168831169","4107.92207792208","14339.3095238095","7948.35714285714","2245.08333333333","4124.88095238095"
"2008-06-26",FALSE,902.948051948052,"14091.1818181818","9786.03896103896","1515.85064935065","2134.36363636364",47.8321418762207,2.07040554285049,876.857142857143,"14350.819047619","9496.50476190476","1448.22857142857","2302.71428571429","14405.1964285714","9346.21428571429","1310.5625","2053.04464285714",868.474025974026,"14220.1558441558","9618.49025974026","1470.92857142857","2093.53571428571","14355.4880952381","7571.41666666667","1101.66666666667","2081.2380952381"
"2008-07-03",FALSE,876,"14039.8636363636","9567.4025974026","-63.9415584415584","42.2077922077922",46.0642852783203,0.417333517968655,867.938095238095,"14364.0523809524","9630.70476190476","-94.5714285714286","-21.1285714285714","14409.9196428571","9599.83035714286","-17.5178571428571","-47.5089285714286",849.857142857143,"14159.1266233766","9395.20779220779","-176.905844155844","32.9805194805195","14325.8095238095","7668.70238095238","9.92857142857143","26.202380952381"
"2008-07-10",FALSE,887.123376623377,"14104.9090909091","9854.68181818182","-73.2987012987013","52.8571428571429",49.5499992370605,0.433092811703682,879.076190476191,"14400.5761904762","9769.95238095238","-67.5428571428571","67.0190476190476","14426.2142857143","9708.97321428571","-17.1339285714286","-38.0803571428571",857.75974025974,"14136.211038961","9427.92857142857","-153.587662337662","60.1590909090909","14307.3452380952","7813.20238095238","-24.4166666666667","-9.07142857142857"
"2008-07-17",FALSE,905.785714285714,"14157.7662337662","10131.7337662338","12.9350649350649","51.4090909090909",51.4249992370605,0.164811810851097,897.519047619048,"14410.219047619","9986.91904761905","23.947619047619","79.4190476190476","14424.8839285714","9911.94642857143","-11.5625","-52.4464285714286",869.198051948052,"14197.6915584416","9619.69155844156","-46.974025974026","55.2954545454545","14313.5357142857","7827.21428571429","-36.5357142857143","-14.4166666666667"
"2008-07-24",FALSE,903.649350649351,"14178.1298701299","10168.1753246753","-57.2922077922078","39.3571428571429",48.5107154846191,0.20905279815197,901,"14413.3714285714","10004.1666666667","-34.7380952380952","52.747619047619","14447.3303571429","9832.1875","-22.5357142857143","-61.6964285714286",869.607142857143,"14180.288961039","9784.15909090909","-171.961038961039","34.8701298701299","14321.75","7605.65476190476","-7.48809523809524","17.0714285714286"
