"","mindorosal","mindorotemp","sibuyantemp","sibuyansal","sibuyanvelu","sibuyanvelv","southsibuyansal","southsibuyantemp","southsibuyanvelu","southsibuyanvelv","surigaosal","surigaotemp","surigaovelu","surigaovelv","tablassal","tablastemp","tablasvelu","tablasvelv","visayansal","visayantemp","visayanvelu","visayanvelv","mindorovelu","mindorovelv"
"131",14008.2784221393,29.6605042336383,29.6885867798818,14357.0070599838,-103.944063124904,65.0537995294005,14294.8972888738,29.4978431338963,-89.0075196593862,47.3344415432066,14340.4029731691,28.8553065875576,-359.85436611573,-171.697535585801,14217.3945270133,29.4412719758486,-54.698380107896,-48.5857823758682,14394.080891122,29.1958876165678,-113.915323230929,76.8098826532085,-118.954648337603,101.996238504136
"132",14009.4921310856,29.6760514140115,29.7185214415566,14356.5559994016,-101.54810848638,65.6797218560051,14295.9705196454,29.528547871011,-87.2266949411984,47.4378125917648,14339.8801835987,28.8765544211572,-356.35683898616,-170.84018842856,14216.309293928,29.4726392175228,-53.0334451760732,-47.2980550499683,14393.4430254003,29.2224808173269,-111.367348884095,77.211296734317,-116.630467059717,102.448691496999
"133",14010.5900710388,29.6908217301095,29.7475431771446,14356.0594799476,-99.1014373219356,66.2975461688979,14297.007202121,29.558441437163,-85.4154404174915,47.5377739403751,14339.3388554932,28.8974189336581,-352.82827619085,-169.990288790944,14215.1770792314,29.5031192221939,-51.343755468191,-45.9925983786823,14392.7669157327,29.2484763233153,-108.782849543874,77.6014545881628,-114.232388558584,102.858782314646
"134",14011.5709479566,29.7048065231595,29.7756386666753,14355.5176487513,-96.6048067365332,66.9070893934011,14298.0060785748,29.5875080940783,-83.5741076235095,47.6346729226811,14338.7792276503,28.9178908192107,-349.270269348894,-169.148410738244,14213.998218423,29.5326968014689,-49.6297563058205,-44.6693797862945,14392.0520662722,29.2738639309182,-106.162661032646,77.9804097911301,-111.761950255711,103.226773320199
"135",14012.4335296544,29.717998009084,29.8027956083224,14354.930666369,-94.0590319154925,67.5081709087024,14298.9658935276,29.6157330266528,-81.7030821573069,47.7288557751956,14338.201541405,28.9379612666104,-345.684418769482,-168.315109067314,14212.7730608248,29.5613577638656,-47.8919229400817,-43.3283976956805,14391.2979927772,29.2986341318073,-103.50765401319,78.3482233892229,-109.220748708287,103.552944723356
"136",14013.176647286,29.7303892851211,29.8290027267623,14354.2987067361,-91.4649857935949,68.1006126013764,14299.8853952554,29.6431023546925,-79.8027837551537,47.8206670903132,14337.6060404683,28.9576219651618,-342.072332330575,-167.490918780297,14211.5019694774,29.5890889254504,-46.1307604495062,-41.9696819953582,14390.5042235801,29.3227781181116,-100.818733618988,78.704963674534,-106.610438111474,103.837594036018
"137",14013.7991967732,29.7419743354186,29.8542497803411,14353.621957116,-88.8235986558889,68.6842389181635,14300.7633373069,29.6696031435654,-77.8736663267914,47.9104492727125,14336.9929707686,28.9768651099426,-338.435624356159,-166.676354584661,14210.1853210326,29.6158781193044,-44.3468036020795,-40.5932944661598,14389.670300551,29.3462877867673,-98.0968390456931,79.0507059548937,-103.932728740152,104.08103551697
"138",14014.3001401795,29.7527480355948,29.8785275670438,14352.9006180442,-86.1358576704825,69.2588769179905,14301.5984800274,29.6952234137519,-75.9162179503413,47.9985419998332,14336.3625802974,28.9956834064616,-334.775914493152,-165.871910420108,14208.8235056418,29.64171420381,-42.540616681492,-39.1993291668835,14388.7957800547,29.369155743043,-95.3429431040364,79.385532317012,-101.189385331852,104.283599606325
"139",14014.6785070299,29.7627061562613,29.9018279292607,14352.134903269,-83.402806353689,69.8243563232163,14302.3895920871,29.7199521492856,-73.9309608267128,48.0852816871052,14335.7151189565,29.014070074708,-331.094826589074,-165.078059012866,14207.4169268403,29.6665870697488,-40.7127932776667,-37.7879127783303,14387.8802339016,29.3913753032387,-92.5580517345202,79.7095313834412,-98.3822254126735,104.445632350481
"140",14014.9333955724,29.7718453655057,29.9241437573466,14351.3250396883,-80.625543967971,70.380509570089,14303.1354520116,29.7437793050761,-71.9184511934081,48.1710009586039,14335.0508384094,29.0320188525863,-327.393987571581,-164.295251457856,14205.9660014277,29.6904876462056,-38.8639560416763,-36.3592049051843,14386.9232502883,29.4129404965567,-89.743203484265,80.0227980636885,-95.5131175680465,104.567494818302
"141",14015.0639739814,29.7801632303302,29.9454689919706,14350.4712672821,-77.805224853208,70.9271718583989,14303.834849714,29.7666958131059,-69.8792791976667,48.256028123799,14334.3699919356,29.0495239987373,-323.675026330928,-163.523916829186,14204.4711593445,29.713407905271,-36.994756405205,-34.913398335245,14385.9244347302,29.4338460661437,-86.8994689464331,80.3254332998176,-92.5839796602567,104.649562509281
"142",14015.0694815,29.7876582170468,29.9657986252563,14349.5738390415,-74.9430576918933,71.464181200312,14304.486588026,29.7886935874972,-67.8140687289444,48.3406866610517,14333.6728342893,29.0665802947396,-319.939572606475,-162.764461819393,14202.9328435447,29.7353408655417,-35.1058742647502,-33.4507192555697,14384.8834109811,29.4540874693054,-84.0279501626993,80.6175438068812,-89.5967769947261,104.692224754434
"143",14014.9492295218,29.7943296906279,29.985128700711,14348.633020894,-72.0403047089421,71.9913784683706,14305.0894842252,29.8097655284426,-65.7234772107649,48.4252947085141,14332.9596215602,29.0831830466934,-316.189255878295,-162.01727040781,14201.3515098645,29.7562805944134,-33.1980176308053,-31.9714274251401,14383.7998219421,29.4736608768948,-81.1297799892722,80.8992418085358,-86.5535204370855,104.695884110673
"144",14014.7026026089,29.8001779130152,30.0034563119483,14347.6490916243,-69.0982808068729,72.5086074426465,14305.6423715592,29.8299055249983,-63.6081953520353,48.510164563069,14332.2306110397,29.0993280861845,-312.425704264954,-161.282703558416,14199.7276268871,29.7762222091677,-31.2719222423031,-30.4758163037173,14382.6733305561,29.4925631718757,-78.2061214270225,81.1706447681903,-83.4562644831421,104.660955749431
"145",14014.3290594458,29.8052040403884,30.0207796002045,14346.6223427918,-66.1183526371994,73.0157148570317,14306.1441007617,29.8491084567369,-61.4689468579633,48.5956021879413,14331.4860610898,29.1150117706287,-308.650543428533,-160.561098947471,14198.0616758042,29.7951618768519,-29.3283511466426,-28.964213136602,14381.5036206872,29.5107919470673,-75.258166916311,81.4318751160495,-80.3071052838945,104.587866840289
"146",14013.8281337282,29.8094101193984,30.0370977506564,14345.5530786444,-63.1019376089476,73.5125504446552,14306.5935415617,29.8673701942604,-59.3064881007591,48.6819067296012,14330.7262310165,29.1302309829985,-304.865395487935,-159.852770721226,14196.354150273,29.8130968129535,-27.3680942456637,-27.4369789950724,14380.2903979856,29.5283455020713,-72.2871375971525,81.6830599724147,-77.1081786277981,104.477055930383
"147",14013.1994349848,29.8127990823701,30.052410987544,14344.4416160281,-60.0505028352859,73.9989669824097,14306.9895841811,29.8846875985738,-57.1216077503595,48.7693700445669,14329.9513809469,29.1449831309328,-301.071877941522,-159.158009283931,14194.6055562702,29.8300252788748,-25.3919678079738,-25.8945087723253,14379.0333907335,29.5452228393895,-69.2942825353941,81.9243308676081,-73.8616578825367,104.328972320357
"148",14012.4426493322,29.8153747414809,30.0667205681077,14343.2882842933,-56.9655640193325,74.4748203345775,14307.3311408218,29.9010585193223,-54.9151263654523,48.8582762367031,14329.1617717112,29.1592661452325,-297.2716026001,-158.477081116365,14192.8164119418,29.8459465782092,-23.4008139480712,-24.3372311347976,14377.7323506747,29.561423659737,-66.2808779156239,82.1558234588922,-70.5697518985968,104.144075437632
"149",14011.5575401599,29.8171417819224,30.0800287753474,14342.0934251971,-53.848684280274,74.9399694955403,14307.6171471374,29.9164817918949,-52.6878959451319,48.9489012055986,14328.3576647276,29.1730784777452,-293.466174531273,-157.810228625037,14190.9872474501,29.860861051828,-21.395500072751,-22.7656084288046,14376.3870538229,29.5769483565577,-63.2482262015682,82.3776772447562,-67.2347028769893,103.92283420776
"150",14010.5439487474,29.8181057540552,30.0923389096152,14340.8573928019,-50.7014729210035,75.3942766315633,14307.8465636908,29.9309572334005,-50.4407994415619,49.0415122065912,14327.539321893,29.1864190986429,-289.657191016156,-157.157670022197,14189.1186048158,29.8747700717838,-19.3769182953176,-21.1801365424794,14374.9973012514,29.591798009752,-60.197655264773,82.5900352769464,-63.8587842035004,103.66572642464
"151",14009.4017948099,29.8182730645647,30.1036552790513,14339.580553371,-47.5255841385533,75.8376071216371,14308.018377393,29.9444856375222,-48.1747502340666,49.1363674229964,14326.7070054773,29.199287493096,-285.846240519443,-156.519599236752,14187.2110377582,29.8876760340397,-17.345984818167,-19.5813447230593,14373.5629198594,29.6059743786249,-57.1305174824025,82.7930438706165,-60.4442982518937,103.373238120355
"152",14008.1310769731,29.8176509666314,30.1139831888784,14338.2632852593,-44.3227156786697,76.2698295973697,14308.1316029243,29.9570687682577,-45.8906915651214,49.2337155510788,14325.8609780218,29.2116836573518,-282.034901673774,-155.896185856131,14185.2651115305,29.8995823500349,-15.3036392843404,-17.9697953496126,14372.0837631174,29.6194798940638,-54.0481888050253,82.9868523129795,-56.9935741585201,103.045862935404
"153",14006.7318731766,29.8162475491262,30.1233289295679,14336.9059788018,-41.0946074359401,76.6908159819134,14308.1852841328,29.9687093525547,-43.5895959387558,49.3337953982899,14325.001502243,29.22360809422,-278.224742279368,-155.287575099132,14183.2814027527,29.910493437098,-13.2508440986872,-16.3460836613579,14370.5597117872,29.6323176499587,-50.9520677952944,83.1716125708383,-53.5089655708218,102.68410149008
"154",14005.2043410044,29.814071724845,30.1316997638927,14335.5090361978,-37.843040000951,77.1004415279169,14308.1784954119,29.9794110718514,-41.2724644819311,49.436835495282,14324.1288409404,29.2350618079745,-274.417318319833,-154.693887819717,14181.2604992404,29.9204147077211,-11.188583719315,-14.7108374417818,14368.9906746186,29.6444913938755,-47.8435746384622,83.3474789973789,-49.9928483722507,102.288460757772
"155",14003.5487179431,29.8111332177972,30.1391039128857,14334.0728713914,-34.569833156019,77.4985848544905,14308.1103430525,29.989178552535,-38.9403262694947,49.5430537221869,14323.2432569088,29.2460462986777,-270.614172995078,-154.11522054171,14179.2029998311,29.9293525577091,-9.11786392003637,-13.0647166588121,14367.3765890199,29.656005516995,-44.7241501257048,83.5146080386048,-46.4476183861434,101.859453440921
"156",14001.7653215666,29.8074425495636,30.1455505407195,14332.5979099494,-31.2768443210965,77.8851279831738,14307.9799665692,29.998017355328,-36.5942376133616,49.6526569496348,14322.3450128558,29.2565635559353,-266.816835772193,-153.551645524298,14177.1095142062,29.9373143532199,-7.0397110245603,-11.4084130613603,14365.717421701,29.666865043332,-41.5952546112632,83.6731579397952,-42.8756890611207,101.397597350389
"157",13999.8545496468,29.8030110247403,30.1510497385301,14331.0845889345,-27.965966951517,78.2599563728955,14307.7865399997,30.0059339636208,-34.2352813166138,49.7658406949673,14321.4343713232,29.2666160520914,-263.026821455181,-153.003210858204,14174.9806627106,29.9443084167122,-4.9551711132098,-9.74264973259939,14364.0131692903,29.6770756182482,-38.4583669444413,83.8232884523655,-39.2794891405998,100.90341478898
"158",13997.8168801905,29.797850715487,30.1556125072019,14329.5333567765,-24.6391288893,78.6229589539143,14307.5292731734,30.012935770761,-31.8645658932515,49.8827887940821,14320.5115946139,29.2762067348718,-259.24562927437,-152.46994059237,14172.8170761691,29.9503440118197,-2.8653092029797,-8.06818060039499,14362.2638589222,29.6866434962752,-35.314983377528,83.9651605415098,-35.6614603190227,100.377431939844
"159",13995.652871403,29.7919744451982,30.1592507391387,14327.944673139,-21.2982906697942,78.9740281607312,14307.2074129508,30.0190310663209,-29.4832247543731,50.0036730893258,14319.5769447229,29.2853390194861,-255.474741996319,-151.951834890935,14170.6193956989,29.9554313271701,-0.771208401782904,-6.38578990536211,14360.4695487951,29.6955755282614,-32.1666164507445,84.0989360950019,-32.0240548874219,99.8201782604799
"160",13993.3631615758,29.7853957713171,30.1619771990422,14326.3190087831,-17.9454437854901,79.3130599639636,14306.820244429,30.0242290213562,-27.0924153615984,50.1286531338345,14318.6306832731,29.2940167802003,-251.715625055035,-151.448870220278,14168.3882725203,29.9595814591712,1.32603096223644,-4.69629162707033,14358.6303287002,29.7038791478629,-29.0147938553412,84.2247776335298,-28.3697333709541,99.2321858830597
"161",13990.9484689017,29.7781289673144,30.1638055037234,14324.6568454284,-14.582608908886,79.6399539011711,14306.3670921145,30.0285396726791,-24.693318348593,50.2578759126976,14317.6730714562,29.3022443413894,-247.969725705228,-150.960999565843,14166.1243677632,29.9628063937843,3.42529223541331,-3.00052886897203,14356.7463205177,29.711562357393,-25.8610572759989,84.3428480229359,-24.7009621610379,98.6139890217719
"162",13988.4095912146,29.7701890038515,30.1647501009711,14322.9586756097,-11.2118340763406,79.9546131066253,14305.8473210593,30.0319739061625,-22.2871366115878,50.3914755813035,14316.7043699781,29.3100264680833,-244.238472198383,-150.48815267843,14163.8283522714,29.9651189873094,5.52544335635618,-1.29937320267957,14354.8176786832,29.7186337130507,-22.7069612137117,84.4533101887328,-21.0202111447442,97.9661233878748
"163",13985.7474056553,29.7615915291537,30.1648262475056,14321.2250025314,-7.83519283489312,80.2569443400128,14305.2603379611,30.0345434390988,-19.8750943698266,50.5295732212031,14315.7248390086,29.3173683560175,-240.523272982329,-150.030236349614,14161.5009064039,29.9665329462059,7.62533779585871,0.406276027734281,14352.8445906197,29.7251023095459,-19.554071790354,84.5563268332592,-17.3299513340793,97.2891256131403
"164",13982.9628682643,29.7523528486157,30.1640499860432,14319.4563399182,-4.45478235407745,80.5468580140641,14304.6055922249,30.0362608016339,-17.4584361969113,50.6722766138041,14314.7347381366,29.324275621203,-236.825515925019,-149.587134715899,14159.1427198332,29.9670628059737,9.7238155179327,2.11549244068658,14350.8272771378,29.7309777641421,-16.4039655361583,84.6520601558393,-13.6326524978116,96.5835326823535
"165",13980.0570134999,29.7424899036636,30.1624381215026,14317.653211863,-1.07272150479936,80.8242682211009,14303.8825769847,30.0371393173019,-15.0384260240504,50.8196800321916,14313.7343263291,29.3307542890268,-233.146567563148,-149.158709591189,14156.7544913407,29.9667239091221,11.8197039609422,3.82732339051363,14348.7659928014,29.7362702001363,-13.2582281613479,84.7406715763012,-9.93078079847761,95.8498813755207
"166",13977.0309536834,29.7320202499014,30.1600081963798,14315.8161526716,2.30885109261313,81.0890927584917,14303.0908300842,30.037193082682,-12.6163461162496,50.9718640513427,14312.7238618958,29.3368107829001,-229.487772376254,-148.744800827134,14154.3369286101,29.9655323822536,13.9118190377916,5.54079077855764,14346.6610262588,29.740990229798,-10.1184533131931,84.8223214622092,-6.22679643720427,95.0887077204228
"167",13973.8858783722,29.7209620345651,30.1567784653255,14313.9457067042,5.68777904903988,81.3412531530109,14302.2299350158,30.0364369462064,-10.1934960225175,51.1288953769851,14311.7036024571,29.3424519124661,-225.850452086893,-148.345226700853,14151.8907480175,29.9635051122911,15.9989661540991,7.25489190104511,14344.5127005393,29.7451489367878,-6.98624131977256,84.8971688601552,-2.52315130896781,94.300546456138
"168",13970.62305366,29.7093339733145,30.1527678689533,14312.0424282144,9.06189021369417,81.5806746840913,14301.2995218157,30.0348864861425,-7.77119150119201,51.2908266933242,14310.673804918,29.3476848613847,-222.235904987446,-147.959784329528,14149.416674419,29.9606597218775,18.0799412432616,8.96860033284287,14342.3213733138,29.7487578580794,-3.86319792174386,84.965371231453,1.17771332909868,93.4859305081389
"169",13967.2438214054,29.6971553263891,30.1479960069133,14310.1068811847,12.4289987055287,81.8072864059663,14300.2992679139,30.0325579877794,-5.35076342152255,51.4576965298412,14309.6347254451,29.352517174708,-218.645405294103,-147.588250111308,14146.9154409359,29.9570145439802,20.1535318172976,10.6808668461353,14340.0874371191,29.7518289654065,-0.750932993439446,85.0270841925695,4.87336917375694,92.6453904755553
"170",13963.7495983901,29.6844458741576,30.1424831102633,14308.1396391594,15.7869069666748,82.0210211686919,14299.2288989393,30.0294684198452,-2.93355664267363,51.6295291473403,14308.5866194494,29.3569567458651,-215.08020252851,-147.230380191945,14144.3877887378,29.9525885957289,22.2185180323341,12.3906203630226,14337.8113195465,29.7543746462594,2.34894074538258,85.0824612606233,8.56140317350049,91.7794541311732
"171",13960.1418754065,29.6712258920899,30.136250013172,14306.1412850748,19.1334078356402,82.2218156380452,14298.0881894774,30.0256354101854,-0.520928871343334,51.8063344434016,14307.5297415722,29.3610118032702,-211.541520927566,-146.885910956556,14141.8344668224,29.9474015515224,24.2736737675853,14.0967689409955,14335.4934833923,29.7564076844536,5.4348090257875,85.1316536042723,12.2394198056246,90.8886459347274
"172",13956.4222162762,29.657516125182,30.1293181239886,14304.1124110864,22.4662866379665,82.4096103142913,14296.87696378,30.0210772207318,1.8857505007842,51.9881078773695,14306.4643456766,29.364690896573,-208.030558881784,-146.554559545852,14139.2562317943,29.9414737154342,26.3177677166523,15.7982007902061,14333.1344267721,29.7579412402966,8.50505733256115,85.1748098003058,15.9050433300047,89.9734865600198
"173",13952.5922568007,29.6433377618651,30.1217093957156,14302.0536183932,25.7833232920228,82.5843495498149,14295.5950964264,30.0158127217933,4.28510157850502,52.1748304149862,14305.3906848421,29.3680028825681,-204.548488402643,-146.236024396183,14136.65384764,29.9348259929536,28.3495644899576,17.4937853214065,14330.7346831962,29.7589888303768,11.5580722123896,85.2120755962489,19.5559200170836,89.0344924363828
"174",13948.6537036433,29.6287124074291,30.1134462959188,14299.96551706,29.0822944275948,82.7459815656092,14294.2425129345,30.0098613657001,6.67573516221242,52.3664684927524,14304.3090113638,29.3709569107815,-201.096454619274,-145.929985802677,14134.0280855022,29.9274798620959,30.3678257271139,19.1823742233975,14328.2948216083,29.7595643069991,14.5922425859519,85.243593679278,23.1897203476029,88.0721753049825
"175",13944.6083331469,29.6136620569935,30.1045517761136,14297.8487258363,32.3609755149094,82.8944584666196,14292.8191903212,30.0032431598334,9.05625396337239,52.5629740020752,14303.2195767561,29.3735624087519,-197.675575304831,-145.636106504762,14131.3797234509,29.9194573439164,32.3713112180136,20.8628025687851,14325.8154463851,29.7596818372956,17.6059610625479,85.269503451739,26.8041411816448,87.0870417904389
"176",13940.4579900845,29.5982090680573,30.095049240664,14295.703871973,35.6171430017217,83.029736255936,14291.3251576117,29.9959786390744,11.4252538350439,52.7642842932389,14302.1226317596,29.3758290670265,-194.286940432844,-145.354032293302,14128.7095462528,29.9107809724664,34.358780031411,22.533889946812,14323.2971972978,29.7593558820335,20.5976252558796,85.2899408135511,30.3969078945897,86.0795929882169
"177",13936.2045863474,29.5823761326621,30.0849625152322,14293.5315910366,38.8485764560805,83.1517748478299,14289.7604962964,29.9880888377053,13.7813250161136,52.970322199209,14301.0184263523,29.3777668238892,-190.931611763815,-145.083392638576,14126.0183451392,29.9014737642256,36.3289916497638,24.1944416219936,14320.7407494349,29.7586011741507,23.5656390996012,85.3050379517686,33.9657764776347,85.0503240682216
"178",13931.8500995704,29.5661862492003,30.0743158148176,14291.3325267208,42.0530607123765,83.2605380796326,14288.1253407344,29.9795952607986,16.1230533878921,53.1809960792567,14299.9072097646,29.3793858498403,-187.610622462281,-144.823801338292,14123.306917571,29.8915591870498,38.2807071090856,25.8432497172565,14318.1468130867,29.7574326970427,26.5084141612508,85.3149231375656,37.5085356005578,83.9997238950109
"179",13927.3965716951,29.5496626939026,30.0631337114243,14289.1073306559,45.228388018276,83.3559937224514,14286.4198785047,29.9705198551271,18.4490217417074,53.3961998823655,14298.7892304979,29.3806965318489,-184.324976744555,-144.5748571848,14120.5760670027,29.8810611286719,40.2126901425579,27.4790944202477,14315.5161335908,29.7558656626299,29.4243709531796,85.3197205308975,41.0230086344623,82.9282746650113
"180",13922.8461074748,29.5328289920405,30.0514411013965,14286.8566622154,48.3723601801359,83.438113490719,14284.644350702,29.9608849796328,20.7578110561136,53.6158132303601,14297.6647363464,29.3817094573951,-181.075649557293,-144.336144650658,14117.8266026443,29.8700038647934,42.1237083266416,29.1007452114491,14312.8494911387,29.7539154892304,32.3119402390917,85.3195499930839,44.5070556322791,81.8364515611049
"181",13918.2008729198,29.5157088888753,30.0392631724609,14284.5811883209,51.4827907044965,83.506873050576,14282.7990521787,29.9507133754887,23.0480017823194,53.8397015206686,14296.5339744229,29.3824353983246,-177.863586287002,-144.107234591673,14115.0593392214,29.8584120268065,44.0125342284256,30.7069621127092,14310.1477005438,29.7515977792687,35.1695643348156,85.3145269075468,47.9585752648589,80.72472242493
"182",13913.4630936864,29.4983263203919,30.0266253705173,14282.2815832446,54.5575069332535,83.5622520270807,14280.8843317314,29.940028135791,25.3181751364319,54.0677160486116,14295.3971911876,29.3828852945341,-174.689702500602,-143.887684966523,14112.2750967338,29.8463105691855,45.8779465529434,32.2964969547717,14307.411610971,29.7489282968447,37.9956984019308,85.3047620089276,51.3755067105371,79.5935474472115
"183",13908.6350534118,29.480705383849,30.0135533662166,14279.958528409,57.5943521701116,83.6042340102473,14278.9005922326,29.9288526749186,27.5669143970984,54.2996941490808,14294.2546324799,29.3830702375086,-171.554883717066,-143.677041572044,14109.4747002127,29.8337247365874,47.7187312891911,33.8680946623598,14304.6421056271,29.7459229451932,40.7888117328794,85.2903612207958,54.7558314961084,78.4433788764188
"184",13903.7190919936,29.4628703081837,30.0000730213679,14277.6127121855,60.5911877959329,83.632806559908,14276.848290706,29.9172106975969,29.7928062071235,54.5354593574527,14293.1065435536,29.3830014537312,-168.459985210177,-143.474838793247,14106.6589794761,29.8206800307011,49.5336828535764,35.4204945553518,14301.8401014139,29.7425977440601,43.5473890262023,85.2714255021502,58.09757528721,77.2746607460191
"185",13898.7176038197,29.4448454243041,29.9862103552144,14275.2448296899,63.5458953706053,83.6479612093999,14274.7279383463,29.9051261677036,31.9944418776283,54.7748215895533,14291.953169115,29.3826902879859,-165.405831842369,-143.28060036711,14103.8287688827,29.8072021768868,51.3216052295311,36.9524316645582,14299.0065485416,29.7389688070246,46.2699316505477,85.2480507029039,61.3988096261678,76.0878286205718
"186",13893.6330359472,29.4266551353066,29.9719915106197,14272.8555825769,66.4563787190647,83.6496934680731,14272.5401004823,29.8926232768542,34.170418693319,55.0175773404711,14290.7947533629,29.3821481865742,-162.393217929603,-143.093840159192,14100.984907085,29.7933170906443,53.0813131020234,38.4626380605968,14296.1424301059,29.7350523187943,48.9549588961111,85.2203274285308,64.6576536154247,74.883309360885
"187",13888.4678862333,29.4083238866521,29.9574427202052,14270.4456788321,69.3205659991283,83.638002822622,14270.2853964843,29.879726412806,36.3193412174235,55.2635099019897,14289.6315400328,29.3813866804665,-159.422907137197,-142.914062952061,14098.1282367807,29.779050843952,54.8116329857074,39.9498441943394,14293.2487616261,29.7308645125019,51.6010092121805,85.1883409140413,67.8722755447358,73.661520908427
"188",13883.2247014206,29.3898761363383,29.9425902724798,14268.015832562,72.1364117488087,83.6128927372372,14267.964499615,29.866460127718,38.439822594856,55.5123895983896,14288.4637724416,29.3804173684091,-156.49563240646,-142.740765244562,14095.2596044629,29.7644296315178,56.5114043454564,41.4127802473899,14290.3265905468,29.7264216470305,54.2066414294714,85.152170907441,71.0408944603774,72.4228720891659
"189",13877.9060751782,29.3713363251023,29.927460478002,14265.5667637824,74.9018989108046,83.574370652579,14265.5781368234,29.8528491063057,40.5304858521693,55.7639740403459,14287.2916935368,29.3792519000079,-153.612095912008,-142.573436060901,14092.3798601691,29.7494797369806,58.1794807080306,42.850177491039,14287.376995702,29.7217399843969,56.770435965956,85.1118915628162,74.1617816746915,71.1677624369767
"190",13872.5146461001,29.3527288466904,29.912079635617,14263.0991982052,77.6150408318871,83.5224479835722,14263.1270884833,29.8389181339296,42.589965192856,56.0180083966263,14286.1155459456,29.3779019588096,-150.772969049529,-142.411557768527,14089.4898572298,29.734227499106,59.8147307636406,44.2607696521287,14284.4010867435,29.7168357672195,59.2909960149039,85.0675713431759,77.2332622143524,69.8965820367376
"191",13867.0530956643,29.3340780182294,29.8964739988075,14260.6138670234,80.2738832349273,83.4571401160245,14260.6121880752,29.8246920646551,44.6169072865624,56.2742256832725,14284.9355720279,29.3763792454016,-147.978892453799,-142.254606903785,14086.5904520152,29.7186992780152,61.4160394561776,45.6432942842472,14281.4000035325,29.7117251962983,61.7669487138758,85.0192729331691,80.2537162058179,68.6097113872058
"192",13861.5241461538,29.3154080507349,29.8806697422009,14258.1115066944,82.8765061613425,83.3784664020664,14258.0343218121,29.8101957893231,46.6099725507861,56.5323470699253,14283.7520139296,29.3746954605516,-145.230476046667,-142.102055004283,14083.6825036816,29.7029214214887,62.9823090608915,46.996494142669,14278.3749154961,29.7064244083358,64.1969462934259,84.9670531617808,83.2215801965011,67.3075212837391
"193",13855.9305585409,29.2967430197925,29.8646929282713,14255.5928587213,85.4210258817679,83.2864501544172,14255.3944282102,29.7954542036706,48.5678364236324,56.7920822029339,14282.5651136391,29.3728622884073,-142.528299114725,-141.953369446947,14080.766873917,29.6869202313846,64.5124602483132,48.3191185614459,14275.3270209489,29.7009494538249,66.5796672042952,84.9109629351014,86.1353484102736,65.9903727209046
"194",13850.2751303391,29.2781068364465,29.8485694742784,14253.058669434,87.9055967727985,83.1811186394771,14252.6934976032,29.7804921765374,50.4891906262148,57.0531295448686,14281.3751130436,29.3708913797777,-139.872910416327,-141.808014290686,14077.8444266853,29.6707219302136,66.0054331332286,49.60992483105,14272.2575463796,29.6953162751314,68.9138172218984,84.851047179248,88.9935739359899,64.6586168149861
"195",13844.5606934229,29.25952321833,29.8323251194809,14250.5096897675,90.3284131576827,83.062503069247,14249.9325716028,29.7653345182004,52.3727444132954,57.3151767300355,14280.1822539881,29.3687943355154,-137.264828317593,-141.665451122618,14074.9160279707,29.654352627909,67.4601883075314,50.8676795749669,14269.1677457052,29.6895406847978,71.1981305269324,84.7873447935044,91.7948698477996,63.3125947463816
"196",13838.7901118184,29.2410156610721,29.8159853926665,14247.9466750395,92.6877111088868,82.9306385920805,14247.1127425038,29.7500059488707,54.2172258107697,57.5779009355725,14278.9867783348,29.3665826900228,-134.704540957016,-141.525139906788,14071.982545521,29.6378382888334,68.8757078557948,52.0911601236374,14266.0588994903,29.6836383440951,73.4313707609594,84.719888613733,94.5379102560977,61.9526377218495
"197",13832.9662794672,29.2226074100149,29.7995755800351,14245.3703847265,94.9817702104972,82.7855642822679,14244.2351526356,29.7345310673941,56.0213828386189,57.8409692676876,14277.788928024,29.3642678948991,-132.192506438232,-141.386539834312,14069.0448485902,29.6212046990607,70.2509963524241,53.2791558841432,14262.9323141359,29.6776247418489,75.6123320558466,84.6487053861004,97.2214312880423,60.5790669565426
"198",13827.0921179653,29.204321432275,29.7831206934756,14242.7815822389,97.2089152784654,82.6273231284583,14241.3009936601,29.7189343201903,57.7839847179611,58.1040391625784,14276.5889451352,29.3618613027522,-129.729153050501,-141.249110173871,14066.1038076815,29.6044774339736,71.5850818392691,54.4304697040386,14259.7893210352,29.6715151735649,77.7398400359703,84.5738157511431,99.8442319966513,59.1921936757377
"199",13821.1705742806,29.1861803891826,29.7666454392729,14240.1810346948,99.3675180367536,82.4559620209206,14238.3115058166,29.7032399704701,59.5038230608551,58.3667588015578,14275.3870719491,29.359374151192,-127.314879516415,-141.112311121495,14063.1602942887,29.5876818262145,72.8770167825987,55.543919227732,14256.6312756995,29.6653247208807,79.8127527921232,84.4952342381875,102.405175197578,57.792319136147
"200",13815.2046184492,29.1682066091297,29.7501741872848,14237.5695126926,101.455998747485,82.2715317376493,14235.2679771155,29.6874720677663,61.1797130415267,58.6287675398906,14274.1835510104,29.3568175470268,-124.950055266315,-140.975604648555,14060.2151806384,29.5708429340297,74.1258790083605,56.6183382438279,14253.4595568535,29.6590682313674,81.8299618260959,84.4129692701257,104.903188232744,56.3797346666705
