"","lon","lat","water_temp_10","date","day"
"3012",125.359897898879,9.65688930428486,29.3095714285714,2014-07-22,203
"3013",124.910740256819,9.74672083269681,28.9398571428571,2014-07-22,203
"3014",125.000571785231,9.74672083269681,29.1154285714286,2014-07-22,203
"3015",125.090403313643,9.74672083269681,29.1824285714286,2014-07-22,203
"3016",125.180234842055,9.74672083269681,29.2227142857143,2014-07-22,203
"3017",125.270066370467,9.74672083269681,29.2388571428571,2014-07-22,203
"3018",125.359897898879,9.74672083269681,29.2748571428571,2014-07-22,203
"3019",124.910740256819,9.83655236110876,28.8265714285714,2014-07-22,203
"3020",125.000571785231,9.83655236110876,28.9685714285714,2014-07-22,203
"3021",125.090403313643,9.83655236110876,29.0545714285714,2014-07-22,203
"3022",125.180234842055,9.83655236110876,29.1812857142857,2014-07-22,203
"3023",125.270066370467,9.83655236110876,29.2097142857143,2014-07-22,203
"3024",125.359897898879,9.83655236110876,29.1764285714286,2014-07-22,203
"3025",124.910740256819,9.5670577758729,29.8308571428571,2016-09-12,256
"3026",125.000571785231,9.5670577758729,29.8494285714286,2016-09-12,256
"3027",125.090403313643,9.5670577758729,29.8055714285714,2016-09-12,256
"3028",125.180234842055,9.5670577758729,29.7827142857143,2016-09-12,256
"3029",125.270066370467,9.5670577758729,29.772,2016-09-12,256
"3030",125.359897898879,9.5670577758729,29.7758571428571,2016-09-12,256
"3031",124.910740256819,9.65688930428486,29.8401428571429,2016-09-12,256
"3032",125.000571785231,9.65688930428486,29.8754285714286,2016-09-12,256
"3033",125.090403313643,9.65688930428486,29.8345714285714,2016-09-12,256
"3034",125.180234842055,9.65688930428486,29.8002857142857,2016-09-12,256
"3035",125.270066370467,9.65688930428486,29.7918571428571,2016-09-12,256
"3036",125.359897898879,9.65688930428486,29.8007142857143,2016-09-12,256
"3037",124.910740256819,9.74672083269681,29.8502857142857,2016-09-12,256
"3038",125.000571785231,9.74672083269681,29.8681428571429,2016-09-12,256
"3039",125.090403313643,9.74672083269681,29.8398571428571,2016-09-12,256
"3040",125.180234842055,9.74672083269681,29.8351428571429,2016-09-12,256
"3041",125.270066370467,9.74672083269681,29.8151428571429,2016-09-12,256
"3042",125.359897898879,9.74672083269681,29.8131428571429,2016-09-12,256
