"","date","status","surface_elevation","water_temp_0","salinity_0","velocity_u_0","velocity_v_0","pr_wtr","precipitationCal","surface_elevation","water_temp_0","salinity_0","velocity_u_0","velocity_v_0","water_temp_150","salinity_150","velocity_u_150","velocity_v_150"
"20","2011-08-14",NA,845,9458.05,9731.52857142857,-17.9642857142857,-38.5535714285714,49.3178558349609,0.14947243598955,818.942857142857,13469.7371428571,8654.36,50.0628571428571,-137.342857142857,14369.8511904762,-1855.79166666667,33.2990476190476,-69.9714285714286
"21","2011-08-21",NA,794.528571428571,9671.75,9624.73571428571,-44.8809523809524,-56.5238095238095,46.7750015258789,0.597945176703589,774.251428571429,13358.2914285714,9094.23428571428,-35.3371428571429,-94.3028571428571,14387.3095238095,-2483.52380952381,4.93142857142857,-48.8185714285714
"22","2011-08-28",NA,830.842857142857,9775.62857142857,9365.97142857143,19.6696428571429,-24.1571428571429,49.4785690307617,1.14465872645378,792.411428571429,13403.9028571429,9175.74857142857,118.451428571429,-255.662857142857,14398.4047619048,-2580.97619047619,-3.06666666666667,-74.4438095238095
"23","2011-09-04",NA,857.428571428571,9834.50714285714,8581.82857142857,60.9314285714286,24.7514285714286,50.7142868041992,0.990912532806396,794.291428571429,13378.2,7827.24,298.257142857143,1.46857142857143,14283.4047619048,-1899.52380952381,15.8857142857143,-15.7742857142857
"24","2011-09-11",NA,800.092857142857,9153.87857142857,8992.35714285714,-25.9628571428571,-37.8557142857143,54.1857147216797,0.304168679458754,784.937142857143,13223.2171428571,8425.66285714286,66.9485714285714,-199.354285714286,14398.869047619,-3091.56547619048,11.86,-42.9685714285714
"25","2011-09-18",NA,801.828571428571,9408.65714285714,8808.79285714286,-12.0457142857143,-42.8,52.7285690307617,0.237777345414673,780.525714285714,13355.4457142857,8245.51428571429,104.914285714286,-237.188571428571,14420.3035714286,-3100.60714285714,18.1942857142857,-34.5628571428571
"26","2011-09-25",NA,827.714285714286,9399.98571428571,8945.42857142857,11.2928571428571,1.92857142857143,54.9142837524414,0.23925528260214,798.56,13100.6514285714,8824.52571428571,81.3714285714286,-140.165714285714,14429.1785714286,-2939.7619047619,-2.89428571428571,-40.0361904761905
"27","2011-10-02",NA,952.385714285714,9673.03571428571,8606.75714285714,76.6767857142857,45.2625,56.0999984741211,1.82526433808463,834.731428571429,13353.2914285714,7652,290.377142857143,-30.2742857142857,14290.880952381,-1684.79761904762,11.2228571428571,3.6247619047619
"28","2011-10-09",NA,851.835714285714,9272.57857142857,8648.25714285714,-22.8952380952381,-20.55,54.5857162475586,0.777738970518112,814.211428571429,13421.6514285714,7715.44,92.1885714285714,12.24,14231.2678571429,-2777.19642857143,18.5514285714286,-6.48285714285714
"29","2011-10-16",NA,806.7,9185.07142857143,8624.2,-37.7214285714286,-32.0166666666667,51.4464302062988,0.428597958598818,784.8,13137.2057142857,7822.27428571429,-4.10285714285714,-54.3942857142857,14292.9583333333,-3297.08333333333,-1.38285714285714,-22.98
"30","2011-10-23",NA,785.792857142857,9410.72857142857,8963.88571428571,-54.1957142857143,-58.3085714285714,43.0178565979004,0.133282565511763,774,13260.6171428571,8710.45714285714,-95.8685714285714,-76.3542857142857,14289.6547619048,-3016,6.57428571428571,-35.1514285714286
"31","2011-10-30",NA,825.785714285714,9926.12142857143,9254.00714285714,-60.6952380952381,-61.0190476190476,37.0428581237793,0.00724303039506497,810.902857142857,13429.1942857143,8385.11428571429,-138.548571428571,3.65714285714286,14284.9880952381,-2529.47023809524,9.05428571428572,-6.94857142857143
"32","2011-11-06",NA,822.357142857143,10023.4357142857,9419.42142857143,-55.1657142857143,-67.6842857142857,47.728572845459,0.783918216824532,812.697142857143,13466.1085714286,7944.26285714286,-188.988571428571,12.3142857142857,14394.4821428571,-1624.3630952381,11.9085714285714,-15.1742857142857
"33","2011-11-13",NA,822.807142857143,9901.29285714286,8940.29285714286,-43.4892857142857,-40.1535714285714,48.3249969482422,0.112481012993625,803.622857142857,13304.92,8538.13714285714,17.8171428571429,-26.6171428571429,14346.5773809524,-1063.66071428571,27.8,4.06476190476191
"34","2011-11-20",NA,796.85,10252.0714285714,8681.84285714286,-79.7321428571429,-55.0410714285714,45.9464302062988,0.316806294875486,797.542857142857,13545.5142857143,7999.08,-252.457142857143,-43.0628571428571,14345.1428571429,-1801.67857142857,7.42095238095238,-90.2266666666667
"35","2011-11-27",NA,783.85,10574.4357142857,8657,-86.45,-54.0357142857143,41.3857154846191,0.23399463366451,797.382857142857,13638.1714285714,7903.29714285714,-262.222857142857,-113.788571428571,14382.5476190476,-2552.76785714286,1.95771428571429,-48.168
"36","2011-12-04",NA,793.542857142857,10653.5857142857,8338.35714285714,-52.6482142857143,-44.0732142857143,50.7464294433594,0.168670942900436,780.577142857143,13613.5714285714,8166.88571428571,-73.9714285714286,-47.6285714285714,14461.5476190476,-2506.52380952381,14.6857142857143,-31.5314285714286
"37","2011-12-11",NA,758.607142857143,10700.1928571429,7983.68571428571,-75.6028571428571,-77.5228571428571,49.5464286804199,0.976758217385837,769.977142857143,13621.8742857143,7741.06857142857,-167.16,-77.7142857142857,14507.9404761905,-2753.68452380952,21.1571428571429,-0.868571428571429
"38","2011-12-18",NA,789.742857142857,10821.5357142857,7757.85,-55.2035714285714,-55.2559523809524,46.8571434020996,0.0642465780356101,788.16,13599.4114285714,7703.92571428571,-103.828571428571,30.7942857142857,14374.9583333333,-2992.77976190476,32.6228571428571,17.0057142857143
"39","2011-12-25",NA,805.942857142857,11046.6,7784.23571428571,-57.4160714285714,-56.8625,48.6749992370605,0.0544754983591182,823.942857142857,13612.3142857143,7705.22285714286,-131.388571428571,-132.788571428571,14470.6071428571,-2165.66071428571,13.4780952380952,-53.0038095238095
"40","2012-01-01",1,763.692857142857,11274.9928571429,7301.12142857143,-87.0809523809524,-62.2904761904762,43.8785705566406,0.0411207823149328,786.731428571429,13637.5085714286,7565.54285714286,-196.708571428571,-167.954285714286,14545.6785714286,-2365.69047619048,13.04,-43.1757142857143
"41","2012-01-01",1,763.692857142857,11274.9928571429,7301.12142857143,-87.0809523809524,-62.2904761904762,43.8785705566406,0.0411207823149328,786.731428571429,13637.5085714286,7565.54285714286,-196.708571428571,-167.954285714286,14545.6785714286,-2365.69047619048,13.04,-43.1757142857143
