date,site,sitebi,sitepred,cloud,rain,tempc,salc,veluc,velvc,tempf,salf,veluf,velvf,tempd,sald,velud,velvd,day,close,far,tempcano,tempfano
5/16/2015,0,0,0,32.96780014,0.018332401,28.67775,14685.65179,85.89285714,-231.125,28.57900649,14487.19481,81.9025974,-676.8636364,2.180766234,14641.5974,8.019480519,-43.28571429,136,804.9375,737.1103896,-0.712531838,-0.795223719
5/23/2015,0,0,0,16.43566895,0.004930143,29.38688393,14497.97321,32.77678571,-193.7946429,29.26649351,14326.24675,57.51298701,-520.7987013,2.19138961,14640.88312,14.59090909,-77.2012987,143,749.1964286,708.0454545,-0.119525745,-0.242713555
5/30/2015,0,0,0,28.09639168,0.004930607,29.66507143,14447.47321,-23.04464286,-101.5446429,29.65355844,14428.43506,-46.16883117,-458.2662338,2.108305195,14636.28571,12.9025974,-70.76623377,150,780.2589286,759.0324675,0.064568552,0.030088947
6/6/2015,0,0,0,29.54997826,0.292722593,29.70703571,14436.70536,-52.32142857,-78.49107143,29.57554545,14380.45455,-116.6493506,-449.0649351,2.066123377,14626.93506,4.662337662,-60.64285714,157,838.7053571,804.5194805,0.035122823,-0.1397605
6/13/2015,0,0,0,40.41067886,0.029953545,29.76288393,14413.27679,47.58928571,-148.3839286,29.92174675,14397.95455,50.48701299,-343.3831169,2.107558442,14627.9026,1.974025974,-14.73376623,164,785.9107143,756.1038961,0.04179589,0.137641408
6/20/2015,0,0,0,58.74282455,0.56227165,29.79666071,14377.42857,4.089285714,-142.0625,29.79845455,14350.42857,-91.57792208,-213.8701299,2.160545455,14626.23377,-11.44155844,40.40909091,171,802.3482143,780.5779221,0.047179406,-0.031869677
6/27/2015,0,0,0,38.33211136,0.91664727,29.88305357,14256.16964,23.75,-158.1071429,29.85502597,14234.48052,-46.03246753,-285.8051948,2.195974026,14629.71429,-18.74025974,94.38311688,178,821.9285714,797.4350649,0.123649575,-0.000370166
7/4/2015,0,0,0,75.10352325,0.643735538,29.56379464,14425.91964,186.125,-414.4910714,29.46796104,14295.17532,97.56493506,-551.0064935,2.223409091,14631.38961,-11.33766234,86.92857143,185,786.9107143,736.1038961,-0.19004023,-0.393628138
7/11/2015,0,0,0,91.66066742,0.071053904,29.64876786,14575.24107,149.9107143,-31.35714286,29.52353247,14519.27922,153.487013,-200.8961039,2.200538961,14636.12987,-17.12337662,80.16883117,192,772.1517857,752.5519481,-0.087428572,-0.328288567
7/18/2015,0,0,0,64.65351868,0.037022683,29.61626786,14481.60714,44.14285714,65.71428571,29.29920779,14464.33117,33.83116883,50.67532468,2.198811688,14633.43506,-11.57792208,67.05844156,199,786.8214286,782.6168831,-0.093844285,-0.530235034
7/25/2015,0,0,0,63.78567886,0.075075729,29.60086607,14486.70536,92.61607143,-164.4553571,29.4970974,14443.74675,91.07142857,-343.2727273,2.183331169,14634.23377,-3.902597403,48.92207792,206,808.9375,767.8181818,-0.078293167,-0.300907573
8/1/2015,0,0,0,38.31781006,0.308177806,29.75508929,14306.96429,133.8303571,-312.1875,29.81188961,14347.35714,131.0194805,-404.5584416,2.206318182,14636.29221,14.26623377,16.26623377,213,815.7142857,761.7792208,0.108457372,0.05087032
8/8/2015,0,0,0,52.99282455,0.052071379,29.67607143,14391.41071,171.2321429,-272.9553571,30.01250649,14475.80519,192.3571429,-461.7272727,2.231727273,14638.45455,23.77922078,-21.92857143,220,771.8392857,721.2077922,0.060742281,0.290775091
8/15/2015,0,0,0,66.00353241,0.118144798,29.56310714,14446.40179,90.88392857,-218.0535714,29.61624675,14467.66883,95.19480519,-353.7857143,2.257623377,14637.15584,16.93506494,-47.4025974,227,825.9017857,772.3831169,-0.024272398,-0.066670325
8/22/2015,0,0,0,47.59996796,0.413152705,29.6608125,14437.05357,153.5892857,-260.8928571,29.95911039,14551.85065,189.3441558,-527.6688312,2.251831169,14638.51299,13.74675325,-68.46753247,234,800.2678571,750.9675325,0.096698829,0.312395907
8/29/2015,0,0,0,64.79282379,0.180397842,29.62140179,14483.5,153.5267857,-204.7410714,29.98657792,14658.24675,190.025974,-578.2402597,2.277428571,14637.69481,14.93506494,-76.35714286,241,809.375,763.0324675,0.075410449,0.3720758
9/5/2015,0,0,0,49.53208542,0.339378631,29.88335714,14486.4375,115.8303571,-154.5982143,29.89168831,14323.18831,33.46103896,-158.7012987,2.255519481,14638.6039,6.396103896,-58.82467532,248,812.0982143,806.2467532,0.350769337,0.304858821
9/12/2015,0,0,0,48.05712891,0.192562491,30.11629464,14314.5625,27.19642857,-141.7053571,30.23438961,14262.57143,32.12987013,-389.4935065,2.250811688,14641.94156,23.80519481,-70.38961039,255,805.1607143,787.8246753,0.593654962,0.670985233
9/19/2015,0,0,0,49.93926239,0.481168044,30.07938393,14010.92857,67.75,-229.4107143,30.00772078,14084.14935,-3.077922078,-354.7987013,2.268045455,14646.94805,26.07142857,-88.87012987,262,812.6785714,786.2987013,0.565236399,0.464583607
9/26/2015,0,0,0,64.67851257,0.241339006,30.08936458,13947.48958,215.4166667,-275.7916667,30.03005303,13963.90152,165.5530303,-344.1515152,2.196068182,14650.40909,14.25,-75.02272727,269,789.75,756.9242424,0.584835806,0.50581374
10/3/2015,0,0,0,75.06065369,0.093640413,29.56332143,13877.5,141.1607143,-144.8392857,29.75226623,14069.88312,178.8051948,-511.8961039,2.166727273,14650.29221,18.03246753,-90.55194805,276,838.3482143,807.5779221,0.072509915,0.24789676
10/10/2015,0,0,0,41.15708542,0.281375098,29.92210714,14095.4375,-35.46428571,-168.0267857,29.91572727,14134.42208,-69.16233766,-696.4480519,2.152188312,14650.72727,23.79220779,-89.85064935,283,831.4375,786.1558442,0.452249645,0.434908364
10/17/2015,0,0,0,76.61782074,0.286926609,30.27483929,14162.95536,108.2053571,-221.1964286,29.87262987,14242.87662,254.7467532,-792.7662338,2.121077922,14651.74675,15.87012987,-64.24025974,290,813.9642857,754.5909091,0.836238803,0.421906121
10/24/2015,0,0,0,66.00709534,0.041678588,29.32790179,14571.47321,262.9732143,-169.3839286,29.2137013,14408.66234,387.9285714,-575.1298701,2.086071429,14640.08442,6.038961039,-20.73376623,297,748.8392857,690.3961039,-0.066383769,-0.197590616
10/31/2015,0,0,0,29.77852058,0.104794721,29.73078571,14626.21429,-18.97321429,-159.4732143,29.28507143,14416.98701,-34.37012987,-464.9935065,2.125194805,14635.98701,-3.857142857,28.13636364,304,715.5982143,664.2272727,0.396091244,-0.074958758
11/7/2015,0,0,0,51.90710449,1.016534453,29.42747321,14620.46429,34.52678571,-253.1785714,28.95630519,14540.48701,-109.3636364,-479.1688312,2.173681818,14637.30519,-8.818181818,52.56493506,311,671.7321429,605.1753247,0.169130035,-0.33865234
11/14/2015,0,0,0,42.98209763,0.129063042,29.02823214,14631.75893,-39.96428571,22.24107143,28.91196104,14595.03247,-80.58441558,-283.2012987,2.198168831,14631.95455,-9.5,51.92857143,318,626.0089286,601.5844156,-0.136406981,-0.302830257
11/21/2015,0,0,0,57.20707321,0.130478796,28.992625,14701.78571,-140.7053571,15.19642857,28.63830519,14589.65584,-233.6298701,-92.67532468,2.195318182,14638.17532,-17.51948052,75.94155844,325,699.3214286,677.7012987,-0.061363053,-0.480789327
11/28/2015,0,0,0,73.73212433,0.394238021,28.93963393,14427.67857,-96.66071429,119.4464286,28.8797013,14444.18182,-133.1948052,2.980519481,2.175155844,14638.72727,-7.584415584,38.31818182,332,672.875,673.4090909,0.011790691,-0.128673385
12/5/2015,0,0,0,75.46424866,0.371143648,29.14444643,14435.76786,4.053571429,-150.5446429,28.77675325,14513.48052,-5.11038961,-230.9675325,2.18012987,14635.07792,-11.16233766,40.61038961,339,668.3839286,637.0324675,0.355753282,-0.107374037
12/12/2015,0,0,0,61.34280777,0.114906481,28.77038393,14378.91964,48.65178571,-237.1696429,28.41494156,14529.51948,-34.75974026,-327.5519481,2.162688312,14628.52597,-9.935064935,34.99350649,346,677.1428571,625.9220779,0.13039666,-0.333878924
12/19/2015,0,0,0,67.46067047,0.530411574,28.32921429,14515.08929,111.3392857,-238.7678571,28.38966234,14652.63636,60.54545455,-331.6688312,2.171512987,14634.75325,-23.7987013,27.76623377,353,681.9732143,644.461039,-0.156789054,-0.216158466
12/26/2015,0,0,0,70.23565674,0.609882991,27.82358036,14583.66964,-50.63392857,-365.7857143,27.92466234,14612.70779,-38.87012987,-684.5844156,2.155045455,14632.87013,-19.72077922,16.83116883,360,675.8571429,623.1428571,-0.508082369,-0.534600826
1/2/2016,0,0,0,70.64994049,0.034365777,27.70024107,14617.54464,-69.23214286,-288.5,27.90155844,14592.51948,-65.99350649,-590.3246753,2.192474026,14634.35714,-35.18181818,56.53896104,2,675.6964286,626.4545455,-0.482062574,-0.412313325
1/9/2016,0,0,0,29.54993629,0.01400763,27.65308929,14570.92857,-23.65178571,-269.1875,27.88678571,14560.91558,-102.2597403,-418.3571429,2.145396104,14642.73377,-44.18831169,112.7792208,9,659.3125,613.2662338,-0.390335297,-0.287955659
1/16/2016,0,0,0,44.6606369,0.052512372,27.86827679,14551.13393,25.63392857,-246.3660714,27.94172078,14517.5974,-67.84415584,-299.7337662,2.152103896,14632.37662,-68.85714286,144.9350649,16,656.7410714,613.2662338,-0.05213518,-0.105370042
1/23/2016,0,0,0,49.61781693,0.004958769,27.98266964,14560.71429,-17.66071429,-251.8035714,27.94557792,14605.04545,-66.25974026,-311.4285714,2.116818182,14626.98701,-67.97402597,160.3831169,23,683.7857143,644.8831169,0.164402549,0.009575587
1/30/2016,0,0,0,69.36421967,0.715019596,27.51269643,14556.375,-8.232142857,-404.5803571,27.30543506,14554.40909,-183.9805195,-274.4220779,2.139428571,14634.13636,-83.3961039,141.0844156,30,685.9196429,622.3831169,-0.228651209,-0.540725967
2/6/2016,0,0,0,68.53923798,0.549589324,27.54338393,14532.52679,-78.77678571,-42.79464286,27.55973377,14558.8961,-177.3896104,-122.5584416,2.132032468,14634.16883,-66.34415584,94.31168831,37,683.8571429,662.4935065,-0.149754315,-0.221875545
2/13/2016,0,0,0,59.46065903,0.016894066,27.34715179,14555.44643,-63.84821429,-131.0357143,27.35049351,14590.94156,-104.5324675,-312.8506494,2.085850649,14629.92857,-68.07792208,81.35064935,44,685.8125,658.461039,-0.328911223,-0.395036415
2/20/2016,0,0,0,63.64639664,0.11591849,27.2198125,14587,-22,-158.2053571,26.95355844,14570.08442,-44.01298701,-398.5454545,2.079746753,14630.08442,-57.22727273,60.64935065,51,695.7678571,657.2662338,-0.471538164,-0.786511461
2/27/2016,0,0,0,50.86066437,0.180638293,27.43516964,14673.82143,11.23214286,-284.2232143,27.09503896,14590.51299,-106.4155844,-428.8701299,2.107818182,14629.19481,-28.22727273,-1.363636364,58,701.375,654.038961,-0.303790364,-0.67117664
3/5/2016,0,0,0,47.99637222,0.168962016,27.57420536,14699.30357,67.72321429,-273.7857143,27.13274675,14600.83117,4.597402597,-466.0779221,2.133084416,14630.63636,-13.56493506,-43.15584416,65,698.3928571,645.9480519,-0.243364737,-0.69097921
3/12/2016,0,0,0,20.78924561,0.002122032,27.76022321,14711.40179,-105.7678571,57.90178571,27.55538312,14609.43506,-131.4090909,-92.57792208,2.168214286,14634.00649,-12.92857143,-50.7987013,72,653.8928571,641.9090909,-0.164412643,-0.355744891
3/19/2016,0,0,0,22.21065903,0.000442914,27.97991071,14657.44643,-53.54464286,-74.20535714,27.73896104,14539.6039,-56.40909091,-272.987013,2.140474026,14637.31818,-19.95454545,-25.03246753,79,698.3125,679.4480519,-0.076595448,-0.286814124
3/26/2016,0,0,0,25.31424332,4.57E-05,28.35098214,14509.70536,-33.63392857,-62.4375,28.13419481,14499.15584,-65.16233766,-259.987013,2.140798701,14632.44156,-23.12987013,8.233766234,86,697.5089286,671.6818182,0.142384031,-0.029770495
4/2/2016,0,0,0,26.50351334,0.014884114,28.842375,14515.74107,-34.79464286,-88.08035714,28.43588961,14517.26623,-67.26623377,-272.3376623,2.114162338,14627.57143,-32.32467532,31.33766234,93,735.4285714,706.0909091,0.466757176,0.114777249
4/9/2016,0,0,0,48.51422882,0.029369671,28.73754464,14555.88393,-45.3125,-75.85714286,28.42926623,14586.75325,-157.1623377,-108.2987013,2.148642857,14628.94805,-19.74025974,20.68181818,100,763.1517857,732.8246753,0.18572892,-0.062695822
4/16/2016,0,0,0,56.51780319,0.229925938,29.10439286,14573.36607,2.651785714,-70,28.77459091,14604.23377,-39.74025974,-139.3766234,2.148032468,14627.16883,-6.616883117,11.22077922,107,718.875,699.012987,0.373130646,0.103750857
4/23/2016,0,0,0,49.88208771,0.014274853,29.42691964,14649.20536,-4.285714286,-85.13392857,29.00482468,14621.69481,-88.53246753,-79.37012987,2.137961039,14626.17532,-28.34415584,73.87012987,114,702.9732143,679.1298701,0.518790891,0.152905626
4/30/2016,0,0,0,40.11065674,0.020612875,29.40644643,14706.84821,66.91964286,-174.3392857,29.29453247,14659.92208,46.03896104,-292.7207792,2.115071429,14628,-25.25324675,59.55844156,121,724.4107143,690.5454545,0.329487636,0.265042326
5/7/2016,0,0,0,38.1963768,0.059374776,29.34991071,14711.25893,23.21428571,-101.7410714,29.56549351,14688.59091,-6.857142857,-226.8441558,2.091668831,14632.91558,-5.168831169,4.62987013,128,721.7321429,698.0779221,0.116996604,0.367269725
5/14/2016,0,0,0,47.03923798,0.091927846,29.56966964,14694.30357,-34.77678571,-33.00892857,29.41591558,14633.07143,-87.76623377,-176.0519481,2.079551948,14641.01299,2.772727273,-41.93506494,135,724.0535714,712.5779221,0.197686612,0.062509269
5/21/2016,0,0,0,80.86066437,0.291663089,29.84227679,14645.9375,-93.34821429,126.7857143,29.6733961,14627.87013,-106.7337662,104.5454545,2.071584416,14637.59091,5.279220779,-49.19480519,142,730.3660714,745.5844156,0.351136983,0.182256811
5/28/2016,0,0,0,62.24637222,0.360256462,28.7016875,14604.66964,28.48214286,-89.07142857,29.23345455,14592.54545,82.32467532,-85.51298701,2.063025974,14634.72727,4.62987013,-46.74675325,149,762.1696429,737.987013,-0.886759297,-0.375036761
6/4/2016,0,0,0,48.63922119,0.11109205,29.849,14562.19643,0.535714286,-74.69642857,29.9591039,14592.62987,-14.48051948,-217.3311688,2.080558442,14633.18831,0.974025974,-37.96753247,156,789.6339286,758.474026,0.185905334,0.255509418
6/11/2016,0,0,0,63.60708237,0.222578381,30.03466964,14502.33929,122.3482143,-205.5089286,30.22235714,14565.11688,32.12987013,-228.3181818,2.078116883,14634.69481,6.480519481,-16.03896104,163,782.7767857,748.525974,0.31929029,0.446676032
6/18/2016,0,0,0,35.31064224,0.09956736,30.10722321,14505.22321,-14.76785714,79.66964286,30.24355844,14554.47403,56.5974026,-338.2532468,2.086266234,14635.84416,17.27272727,-19.33766234,170,827.25,800.6818182,0.360605128,0.41849896
6/25/2016,0,0,0,67.96781921,0.433281332,29.81808036,14560.17857,83.6875,-244.25,29.88433766,14599.57143,131.8571429,-644.0779221,2.041772727,14634.17532,26.38311688,-51.11688312,177,806.1339286,748.1753247,0.059070038,0.031306502
7/2/2016,0,0,1,68.88926697,0.610972807,29.7095,14548.70536,61.72321429,-160.3035714,29.91379221,14551.05195,114.5519481,-537.487013,2.022441558,14629.30519,31.33766234,-75.25974026,184,809.9642857,773.2597403,-0.04595255,0.052036736
7/9/2016,0,0,1,70.31066132,0.414557618,29.75942857,14546.90179,106.6160714,-223.0803571,29.84906494,14527.18831,204.2727273,-673.3701299,2.027123377,14629.42857,20.7987013,-75.83116883,191,784.5714286,725.4155844,0.020110118,-0.005005019
7/16/2016,0,0,1,30.37495613,0.090548539,29.87454167,14461.30208,104.8958333,-231.8125,30.06423485,14531.75,86.50757576,-451.6666667,2.083954545,14633.59848,30.52272727,-96.37878788,198,827.3125,778.9166667,0.160323692,0.23095698
7/23/2016,0.285714286,1,1,47.22139359,0.061520573,30.01016964,14376.16071,48.53571429,-256.8214286,30.23895455,14368.95455,3.857142857,-355.0974026,2.107987013,14634.93506,26.42857143,-102.2402597,205,902.3125,863.1623377,0.326419782,0.436038751
7/30/2016,1,1,0,28.39282227,1.12126493,30.57036607,14185.41071,121.375,-343.0357143,30.46173377,14180.18182,-1.220779221,-457.2987013,2.009331169,14635.05195,26.33116883,-78.88311688,212,939.6160714,875.961039,0.919103625,0.695218371
8/6/2016,1,1,0,62.01422882,0.093046282,29.45076786,14277.21429,150.375,-170.625,29.48387662,14264.37013,50.37662338,-294.6103896,2.1065,14637.81169,37.31168831,-44.48051948,219,906.5089286,876.9480519,-0.1688693,-0.243496863
8/13/2016,1,1,0,89.50352478,0.074216723,29.01215179,14187.1875,224.2232143,-142.8928571,29.27707792,14329.2013,252.974026,-235.1038961,2.141220779,14640.24026,12.79220779,45.37662338,226,849.8392857,827.5844156,-0.578955604,-0.411266255
8/20/2016,1,1,0,88.74996185,0.092185285,29.45928571,14542.63393,225.9553571,-285.7857143,29.50957143,14482.48052,172.3116883,-587.4090909,2.181733766,14643.07143,-17.01298701,104.4675325,233,880.3125,823.3896104,-0.107837822,-0.142093926
8/27/2016,1,1,0,85.82494354,0.266506935,29.71209821,14486.6875,188.9732143,-173.1428571,29.65168182,14445.24675,222.1753247,-456.5974026,2.247850649,14645.37013,-17.22077922,91.09090909,240,885.9017857,842.5064935,0.163826201,0.032852243
9/3/2016,1,1,0,60.51064682,0.026901672,29.87182143,14434.54464,132.2410714,-120.4285714,29.65877273,14345.9026,199.8701299,-317.8896104,2.279551948,14650.11688,-19.12987013,91.65584416,247,851.5446429,821.3441558,0.337568424,0.06826584
9/10/2016,1,1,0,66.29997253,0.358211598,29.92952679,14481.55357,112.3125,-244.3392857,29.79679221,14375.88961,138.2207792,-397.5519481,2.291337662,14644.03896,-35.1038961,96.03246753,254,844.4642857,797.3636364,0.405608852,0.230268282
9/17/2016,1,1,0,60.72140121,0.143216229,30.05313542,14465.77083,115.2083333,-241.53125,29.99365152,14414.31818,119.3409091,-361.4090909,2.152916667,14635.64394,-42.89393939,100.4545455,261,829.4479167,783,0.537771177,0.447751344
9/24/2016,1,1,0,51.91781235,0.373869809,29.9425,14504.72917,100.1041667,-151.8333333,29.84730303,14386.15152,20.67424242,-143.9090909,2.143916667,14628.94697,-6.689393939,-0.265151515,268,820.15625,799.7348485,0.436418389,0.320364055
10/1/2016,1,1,0,83.3392334,0.391888659,29.92567857,14451.16071,57.16071429,-34.125,29.71904545,14320.59091,48.79220779,-178.8766234,2.099441558,14634.12338,-9.253246753,-8.746753247,275,821.1160714,814.4090909,0.432537918,0.211677972
10/8/2016,1,1,0,83.60352325,0.583525938,29.445875,14391.9375,95.41071429,-193.7142857,29.60391558,14417.78571,82.97402597,-375.1623377,2.166311688,14634.94805,-3.714285714,-27.69480519,282,840.1964286,805.4220779,-0.027537483,0.119398704
10/15/2016,1,1,0,68.16777802,0.314439421,29.57627083,14344.25,-31.86458333,-97.35416667,29.81265909,14372.71212,-93.43939394,-231.0984848,2.171439394,14642.47727,-5.053030303,-27.47727273,289,798.2291667,782.3939394,0.132465033,0.357127322
10/22/2016,1,1,0,75.68566132,0.077457123,29.52305208,14415.95833,34.88541667,33.75,29.43496212,14364.70455,-26,-92.78030303,2.218401515,14648.34091,-11.08333333,-29.28030303,296,774.65625,777.5151515,0.121545167,0.017366353
10/29/2016,1,1,0,54.6606636,0.107263288,29.61217857,14369.44643,-38.28571429,-48.36607143,29.42183117,14300.28571,-167.2272727,-226.6103896,2.206454545,14646.83117,-13.22077922,-41.77922078,303,760.5357143,742.9350649,0.267970543,0.053671742
11/5/2016,1,1,0,75.39996338,1.506339858,29.61985714,14507.8125,-25.83928571,-66.15178571,29.40627273,14418.46753,-132.7012987,-280.8376623,2.168915584,14644.88961,-11.35714286,-42.86363636,310,809.3928571,781.4415584,0.349547608,0.101116352
11/12/2016,1,1,0,71.26423645,0.103779839,28.92741964,14387.23214,-23.29464286,1.5,28.84103896,14354.62987,-39.92207792,-200.5064935,2.186623377,14643.01299,3.87012987,-57.66883117,317,746.6696429,742.7987013,-0.251664059,-0.3861552
11/19/2016,1,1,0,55.15353775,1.066394875,29.17015179,14341.59821,15.19642857,-87.0625,28.69958442,14292.94805,-21.88961039,-338.0584416,2.197948052,14640.42208,13.95454545,-63.7012987,324,724.3928571,692.6493506,0.099362544,-0.434123306
11/26/2016,1,1,0,65.30712128,1.924535513,28.42755357,14509.92857,22.125,-214.3571429,28.17374026,14567.25974,59.81818182,-683.4415584,2.183896104,14642.92208,5.383116883,-65.46753247,331,698.4553571,630.6363636,-0.519175523,-0.851325379
12/3/2016,1,1,0,57.31066132,0.256494121,28.24251786,14619.95536,-0.8125,-16.39285714,28.18383117,14672.42857,114.5194805,-653.5519481,2.150746753,14642.36364,-4.714285714,-25.92207792,338,710.8303571,658.9350649,-0.566729083,-0.71879062
12/10/2016,1,1,0,61.94283676,0.271616014,28.55033333,14617.16667,129.3020833,-286.15625,28.05455303,14701.09091,202.4090909,-669.9242424,2.19105303,14635.23485,2.068181818,-49.52272727,345,691.8333333,618.6969697,-0.111328485,-0.71415555
12/17/2016,1,1,0,66.89995575,1.46168905,28.17249107,14527.83929,65.23214286,-162.5892857,28.49200649,14466.58442,84.63636364,-543.0649351,2.212525974,14634.49351,4.298701299,-42.85714286,352,681.5892857,629.9480519,-0.335652246,-0.134564427
12/24/2016,1,1,0,78.96424103,0.329265325,27.81741071,14418.25,31.02678571,-240.6517857,28.04830519,14385.19481,-7.318181818,-373.3441558,2.240038961,14637.44805,2.863636364,-42.92857143,359,698.9285714,658.7662338,-0.536123169,-0.431938667
12/31/2016,1,1,0,76.99282074,0.090918666,27.85635714,14481.21429,28.51785714,-30.5625,27.72264935,14464.32468,98.11688312,-510.8311688,2.221902597,14634.21429,10.53896104,-42.72727273,365,717.7410714,689.4805195,-0.367791861,-0.632351259
1/7/2017,1,1,0,88.55354309,0.130577528,27.74841071,14496.25,-93.51785714,2.169642857,27.53965584,14531.74026,-67.75974026,-220.9545455,2.142435065,14630.11688,-1.038961039,-15.27272727,7,686.6428571,677.2792208,-0.333305233,-0.673893586
1/14/2017,1,1,0,85.8571167,2.234553516,27.92609821,14393.63393,82.63392857,-245.3214286,27.51893506,14409.01299,185.1818182,-487.0194805,2.146811688,14631.75974,-13.20779221,-9.766233766,14,701.8660714,640.3831169,-0.027539641,-0.563154353
1/21/2017,1,1,0,89.12139893,1.293471709,27.20853571,14337.65179,106.0357143,-521.7053571,27.71429221,14253.16883,28.29220779,-612.4220779,2.211,14635.33766,-15.66233766,-0.357142857,21,749.1071429,669.7077922,-0.63651764,-0.251476472
1/28/2017,1,1,0,88.13569641,0.052969261,27.14916667,14299.21875,-74.36458333,-217.03125,27.26462879,14331.14394,-78.54545455,-485.25,2.278939394,14633.17424,-4.363636364,-24.34090909,28,764.0416667,716.1969697,-0.611362289,-0.604783002
2/4/2017,1,1,0,83.10710907,0.215238734,27.21509091,14319.91477,5.545454545,-209.8352273,27.29837603,14335.3843,63.69008264,-455.0702479,2.199838843,14639.28926,-16.04545455,27.82644628,35,753.2329545,711.768595,-0.488729031,-0.498892394
2/11/2017,1,1,0,80.30709076,0.056575899,26.77908929,14467.22768,24.25892857,-310.84375,27.0579026,14419.88961,-0.782467532,-449.0876623,2.228808442,14642.38636,-10.67207792,15.12337662,42,758.40625,720.5357143,-0.898580352,-0.694884293
2/18/2017,1,1,0,86.90711212,0.270099086,26.50766346,14448.1875,-86.93269231,-303.7355769,27.09251049,14377.68531,-129.7517483,-385.7097902,2.23886014,14639.40909,-7.685314685,21.08041958,49,732.1057692,705.7307692,-1.175995214,-0.64591481
2/25/2017,1,1,0,67.62140656,0.729843681,26.90633036,14321.68304,-45.59821429,-45.01339286,27.18462662,14289.02922,-71.52597403,-70.1038961,2.267045455,14638.46429,-13.87987013,26.26948052,56,737.125,718.6071429,-0.815782196,-0.570884467
3/4/2017,1,1,0,44.4678154,0.014757024,27.19433929,14332.84821,-28.18303571,-187.9196429,27.21652597,14306.79221,-142.3961039,-180.4253247,2.214525974,14637.78247,-23.1461039,47.17207792,63,731.0580357,706.9220779,-0.597733866,-0.587631135
3/11/2017,1,1,0,63.6392746,0.851382062,27.05466518,14330.15625,-110.1964286,-159.5089286,27.16127597,14256.51623,-256.487013,-147.3961039,2.224503247,14635.6461,-31.80844156,48.88961039,70,767.1205357,749.262987,-0.836670554,-0.721963158
3/18/2017,0.571428571,0,0,77.1071167,0.405337704,27.52280804,14290.50893,0.879464286,-213.34375,27.58791234,14183.21429,-122,-161,2.204194805,14634.53571,-37.25,56.23701299,77,747.0446429,721.6331169,-0.493741662,-0.402524021
3/25/2017,0,0,0,57.92139435,0.663275041,27.78307292,14260.27083,4.036458333,-166.7083333,27.72139015,14234.79924,-16.22348485,-230.4280303,2.204481061,14635.57576,-19.78787879,39.99242424,84,730.9895833,700.5,-0.38030476,-0.4009428
4/1/2017,0,0,0,62.81067657,0.378372634,28.01610714,14253.51786,-38.01339286,-184.0223214,28.13593506,14125.66234,-151.487013,-158.5779221,2.202211039,14636.2987,-16.83116883,47.53571429,91,770.0089286,751.3149351,-0.310596992,-0.138640038
4/8/2017,0,0,0,74.68211365,0.900278938,27.6664375,14211.86607,28.19642857,-315.5357143,27.72009091,14216.22078,-69.10714286,-355.4350649,2.205792208,14634.20455,-13.96428571,51.96428571,98,799.7276786,750.1201299,-0.83444466,-0.721984382
4/15/2017,0,0,0,25.25354004,0.036824713,28.36639732,14282.58482,19.38392857,-180.8214286,28.30235065,14341.12662,-49.72402597,-304.0454545,2.180451299,14633.95455,-5.857142857,45.80194805,105,779.2723214,743.5909091,-0.313607556,-0.31690188
4/22/2017,0,0,0,40.76068878,0.435924557,28.49884375,14303.98214,67.16071429,-116.9732143,28.51776948,14256.63312,16.43181818,-231.1655844,2.215704545,14635.72403,-2.019480519,37.2012987,112,788.4508929,755.288961,-0.359342732,-0.282525951
4/29/2017,0,0,0,11.87496471,0.056021795,29.2618375,14291.04375,-16.2,-75.24375,29.4027,14280.11364,-49.98181818,-209.7181818,2.272654545,14640.11818,-1.95,48.61818182,119,776.0125,757.4545455,0.231999819,0.423266104
5/6/2017,0,0,0,38.72852325,0.131506955,29.63723958,14311.03125,24.48958333,-180.0520833,29.65508333,14334.13636,-69.87121212,-247.2083333,2.205954545,14640.38636,-18.60606061,59.66666667,126,806.5052083,775.4886364,0.447319148,0.503878788
5/13/2017,0,0,0,53.51068878,0.499508408,29.60947917,14303.14063,-111.0677083,52.08333333,29.52249242,14239.91667,-189.9848485,-140.8333333,2.146708333,14640.96591,-18.67424242,20.92424242,133,783.1927083,779.2954545,0.275310838,0.211796867
5/20/2017,0,0,0,36.75710678,0.076450465,29.20517302,14230.14939,-43.32291667,147.578125,29.2552949,14217.03825,9.810606061,0.28030303,2.191748891,14639.18404,-24.21212121,7.340909091,140,776.59375,775.5795455,-0.254087875,-0.198462935
5/27/2017,0,0,0,59.45711899,0.255739972,29.2979401,14171.41797,106.4330357,-214.2276786,29.18894792,14183.34848,165.3668831,-430.2435065,2.203077652,14641.54167,-26.6038961,44.25324675,147,822.4375,765.0384615,-0.265002617,-0.388223389
6/3/2017,0,0,0,55.57497025,0.068542517,30.01689286,14139.38839,117.1651786,-247.3526786,29.89344805,14151.28247,70.08766234,-423.0584416,2.125853896,14640.71753,-20.51623377,82.54220779,154,820.4776786,766.7402597,0.37281117,0.214690241
6/10/2017,0,0,0,68.14640045,0.457037566,30.17904464,14141.05804,-51.50892857,85.625,30.01812987,14079.48052,-90.3961039,-54.05194805,2.167058442,14638.98377,-39.83116883,113.8344156,161,858.4508929,849.8084416,0.476380696,0.260694748
